# gbpCode colour map
#    type      = linear
#    hue       = 330 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 077
 91 0.2650 0.2657 0.0000
 92 0.2608 0.2705 0.0000
 93 0.2565 0.2753 0.0000
 94 0.2520 0.2800 0.0000
 95 0.2474 0.2847 0.0000
 96 0.2427 0.2894 0.0000
 97 0.2379 0.2940 0.0000
 98 0.2328 0.2986 0.0000
 99 0.2277 0.3032 0.0000
100 0.2223 0.3077 0.0000
101 0.2168 0.3122 0.0000
102 0.2112 0.3167 0.0000
103 0.2053 0.3211 0.0000
104 0.1993 0.3255 0.0000
105 0.1930 0.3299 0.0000
106 0.1865 0.3342 0.0000
107 0.1798 0.3385 0.0000
108 0.1728 0.3428 0.0000
109 0.1654 0.3471 0.0000
110 0.1577 0.3513 0.0000
111 0.1494 0.3555 0.0000
112 0.1407 0.3597 0.0012
113 0.1313 0.3638 0.0135
114 0.1211 0.3679 0.0271
115 0.1100 0.3721 0.0419
116 0.0976 0.3761 0.0560
117 0.0836 0.3802 0.0689
118 0.0671 0.3842 0.0810
119 0.0465 0.3882 0.0927
120 0.0207 0.3922 0.1039
121 0.0000 0.3962 0.1149
122 0.0000 0.4001 0.1258
123 0.0000 0.4040 0.1364
124 0.0000 0.4079 0.1470
125 0.0000 0.4118 0.1575
126 0.0000 0.4157 0.1680
127 0.0000 0.4195 0.1785
128 0.0000 0.4233 0.1889
129 0.0000 0.4271 0.1994
130 0.0000 0.4308 0.2098
131 0.0000 0.4346 0.2203
132 0.0000 0.4383 0.2309
133 0.0000 0.4420 0.2414
134 0.0000 0.4457 0.2520
135 0.0000 0.4493 0.2626
136 0.0000 0.4530 0.2733
137 0.0000 0.4566 0.2840
138 0.0000 0.4601 0.2947
139 0.0000 0.4637 0.3055
140 0.0000 0.4672 0.3164
141 0.0000 0.4708 0.3272
142 0.0000 0.4742 0.3381
143 0.0000 0.4777 0.3491
144 0.0000 0.4811 0.3601
145 0.0000 0.4846 0.3711
146 0.0000 0.4879 0.3821
147 0.0000 0.4913 0.3932
148 0.0000 0.4946 0.4043
149 0.0000 0.4979 0.4154
150 0.0000 0.5012 0.4265
151 0.0000 0.5045 0.4376
152 0.0000 0.5077 0.4488
153 0.0000 0.5109 0.4599
154 0.0000 0.5141 0.4711
155 0.0000 0.5172 0.4822
156 0.0000 0.5203 0.4933
157 0.0000 0.5234 0.5045
158 0.0000 0.5264 0.5156
159 0.0000 0.5294 0.5266
160 0.0000 0.5324 0.5377
161 0.0000 0.5353 0.5487
162 0.0000 0.5382 0.5597
163 0.0000 0.5411 0.5706
164 0.0000 0.5440 0.5815
165 0.0000 0.5467 0.5924
166 0.0000 0.5495 0.6032
167 0.0000 0.5522 0.6139
168 0.0000 0.5549 0.6246
169 0.0000 0.5576 0.6352
170 0.0000 0.5602 0.6457
171 0.0000 0.5627 0.6562
172 0.0000 0.5652 0.6665
173 0.0000 0.5677 0.6768
174 0.0000 0.5701 0.6870
175 0.0000 0.5725 0.6970
176 0.0000 0.5749 0.7070
177 0.0000 0.5772 0.7169
178 0.0000 0.5794 0.7266
179 0.0000 0.5816 0.7363
180 0.0000 0.5838 0.7458
181 0.0000 0.5859 0.7552
182 0.0000 0.5879 0.7644
183 0.0000 0.5899 0.7735
184 0.0000 0.5919 0.7825
185 0.0000 0.5938 0.7914
186 0.0000 0.5956 0.8001
187 0.0000 0.5974 0.8086
188 0.0000 0.5992 0.8170
189 0.0000 0.6009 0.8252
190 0.0000 0.6025 0.8333
191 0.0000 0.6041 0.8411
192 0.0000 0.6056 0.8489
193 0.0000 0.6071 0.8564
194 0.0000 0.6085 0.8638
195 0.0000 0.6099 0.8710
196 0.0000 0.6112 0.8780
197 0.0000 0.6125 0.8848
198 0.0000 0.6137 0.8915
199 0.0000 0.6148 0.8979
200 0.0000 0.6159 0.9042
201 0.0621 0.6169 0.9102
202 0.1215 0.6179 0.9161
203 0.1628 0.6189 0.9217
204 0.1967 0.6197 0.9272
205 0.2264 0.6206 0.9324
206 0.2532 0.6213 0.9375
207 0.2781 0.6220 0.9423
208 0.3014 0.6227 0.9470
209 0.3236 0.6233 0.9514
210 0.3448 0.6239 0.9556
211 0.3653 0.6244 0.9596
212 0.3851 0.6248 0.9634
213 0.4043 0.6253 0.9670
214 0.4230 0.6256 0.9703
215 0.4413 0.6260 0.9735
216 0.4592 0.6262 0.9764
217 0.4767 0.6265 0.9791
218 0.4940 0.6267 0.9816
219 0.5109 0.6268 0.9839
220 0.5275 0.6270 0.9860
221 0.5439 0.6270 0.9879
222 0.5601 0.6271 0.9895
223 0.5760 0.6271 0.9910
224 0.5917 0.6271 0.9922
225 0.6072 0.6271 0.9932
226 0.6225 0.6270 0.9940
227 0.6376 0.6270 0.9947
228 0.6526 0.6269 0.9951
229 0.6673 0.6268 0.9953
230 0.6819 0.6266 0.9953
231 0.6962 0.6265 0.9951
232 0.7104 0.6264 0.9947
233 0.7244 0.6262 0.9941
234 0.7383 0.6261 0.9933
235 0.7520 0.6259 0.9923
236 0.7655 0.6258 0.9911
237 0.7788 0.6257 0.9898
238 0.7920 0.6255 0.9883
239 0.8050 0.6254 0.9866
240 0.8178 0.6254 0.9847
241 0.8304 0.6253 0.9826
242 0.8429 0.6253 0.9804
243 0.8552 0.6253 0.9780
244 0.8673 0.6253 0.9754
245 0.8792 0.6254 0.9727
246 0.8910 0.6255 0.9698
247 0.9026 0.6257 0.9668
248 0.9140 0.6259 0.9636
249 0.9252 0.6261 0.9603
250 0.9362 0.6265 0.9568
251 0.9471 0.6269 0.9532
252 0.9577 0.6273 0.9495
253 0.9682 0.6278 0.9456
254 0.9785 0.6284 0.9416
255 0.9886 0.6291 0.9375
