# gbpCode colour map
#    type      = iso
#    hue       = 000 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 069 to 069
 53 0.9591 0.5431 0.4568
 54 0.9574 0.5445 0.4532
 55 0.9557 0.5458 0.4496
 56 0.9540 0.5471 0.4460
 57 0.9523 0.5485 0.4425
 58 0.9504 0.5498 0.4390
 59 0.9486 0.5512 0.4355
 60 0.9467 0.5526 0.4321
 61 0.9448 0.5540 0.4286
 62 0.9428 0.5555 0.4252
 63 0.9408 0.5569 0.4219
 64 0.9388 0.5583 0.4185
 65 0.9367 0.5598 0.4152
 66 0.9346 0.5613 0.4119
 67 0.9324 0.5628 0.4087
 68 0.9302 0.5642 0.4055
 69 0.9280 0.5657 0.4023
 70 0.9257 0.5673 0.3991
 71 0.9234 0.5688 0.3960
 72 0.9211 0.5703 0.3929
 73 0.9187 0.5718 0.3899
 74 0.9163 0.5734 0.3868
 75 0.9138 0.5749 0.3838
 76 0.9113 0.5765 0.3809
 77 0.9088 0.5780 0.3780
 78 0.9062 0.5796 0.3751
 79 0.9036 0.5812 0.3722
 80 0.9010 0.5828 0.3694
 81 0.8984 0.5843 0.3667
 82 0.8957 0.5859 0.3639
 83 0.8929 0.5875 0.3612
 84 0.8902 0.5891 0.3586
 85 0.8874 0.5907 0.3560
 86 0.8846 0.5923 0.3534
 87 0.8817 0.5939 0.3509
 88 0.8788 0.5955 0.3484
 89 0.8759 0.5971 0.3459
 90 0.8729 0.5987 0.3435
 91 0.8700 0.6003 0.3412
 92 0.8670 0.6019 0.3389
 93 0.8639 0.6035 0.3366
 94 0.8608 0.6051 0.3344
 95 0.8577 0.6067 0.3322
 96 0.8546 0.6083 0.3301
 97 0.8515 0.6099 0.3280
 98 0.8483 0.6115 0.3260
 99 0.8450 0.6131 0.3240
100 0.8418 0.6147 0.3220
101 0.8385 0.6163 0.3202
102 0.8352 0.6179 0.3183
103 0.8319 0.6195 0.3165
104 0.8286 0.6211 0.3148
105 0.8252 0.6227 0.3131
106 0.8218 0.6242 0.3115
107 0.8183 0.6258 0.3099
108 0.8149 0.6274 0.3084
109 0.8114 0.6289 0.3070
110 0.8079 0.6305 0.3056
111 0.8044 0.6320 0.3042
112 0.8008 0.6336 0.3029
113 0.7972 0.6351 0.3017
114 0.7936 0.6367 0.3005
115 0.7900 0.6382 0.2994
116 0.7863 0.6397 0.2984
117 0.7826 0.6412 0.2974
118 0.7789 0.6428 0.2965
119 0.7752 0.6443 0.2956
120 0.7715 0.6458 0.2948
121 0.7677 0.6472 0.2941
122 0.7639 0.6487 0.2934
123 0.7601 0.6502 0.2928
124 0.7563 0.6517 0.2922
125 0.7524 0.6531 0.2917
126 0.7485 0.6546 0.2913
127 0.7446 0.6560 0.2909
128 0.7407 0.6575 0.2907
129 0.7368 0.6589 0.2904
130 0.7328 0.6603 0.2903
131 0.7288 0.6617 0.2902
132 0.7248 0.6631 0.2902
133 0.7208 0.6645 0.2902
134 0.7168 0.6659 0.2903
135 0.7127 0.6673 0.2905
136 0.7086 0.6686 0.2907
137 0.7045 0.6700 0.2910
138 0.7004 0.6713 0.2914
139 0.6962 0.6727 0.2918
140 0.6921 0.6740 0.2924
141 0.6879 0.6753 0.2929
142 0.6837 0.6766 0.2936
143 0.6795 0.6779 0.2943
144 0.6753 0.6792 0.2950
145 0.6710 0.6805 0.2959
146 0.6667 0.6818 0.2968
147 0.6625 0.6830 0.2978
148 0.6581 0.6843 0.2988
149 0.6538 0.6855 0.2999
150 0.6495 0.6867 0.3010
151 0.6451 0.6879 0.3023
152 0.6407 0.6892 0.3036
153 0.6363 0.6903 0.3049
154 0.6319 0.6915 0.3063
155 0.6275 0.6927 0.3078
156 0.6230 0.6939 0.3093
157 0.6186 0.6950 0.3109
158 0.6141 0.6962 0.3126
159 0.6096 0.6973 0.3143
160 0.6050 0.6984 0.3161
161 0.6005 0.6995 0.3179
162 0.5959 0.7006 0.3198
163 0.5914 0.7017 0.3217
164 0.5868 0.7028 0.3237
165 0.5821 0.7038 0.3258
166 0.5775 0.7049 0.3279
167 0.5728 0.7059 0.3300
168 0.5682 0.7070 0.3323
169 0.5635 0.7080 0.3345
170 0.5587 0.7090 0.3369
171 0.5540 0.7100 0.3392
172 0.5492 0.7110 0.3417
173 0.5445 0.7119 0.3441
174 0.5397 0.7129 0.3466
175 0.5348 0.7138 0.3492
176 0.5300 0.7148 0.3518
177 0.5251 0.7157 0.3545
178 0.5202 0.7166 0.3572
179 0.5153 0.7175 0.3600
180 0.5104 0.7184 0.3628
181 0.5054 0.7193 0.3656
182 0.5004 0.7202 0.3685
183 0.4954 0.7211 0.3714
184 0.4904 0.7219 0.3744
185 0.4853 0.7227 0.3774
186 0.4802 0.7236 0.3805
187 0.4751 0.7244 0.3836
188 0.4700 0.7252 0.3867
189 0.4648 0.7260 0.3899
190 0.4596 0.7268 0.3931
191 0.4544 0.7275 0.3964
192 0.4491 0.7283 0.3997
193 0.4438 0.7291 0.4030
194 0.4384 0.7298 0.4063
195 0.4330 0.7305 0.4097
196 0.4276 0.7312 0.4132
197 0.4222 0.7319 0.4166
198 0.4167 0.7326 0.4201
199 0.4111 0.7333 0.4237
200 0.4056 0.7340 0.4272
201 0.3999 0.7347 0.4308
202 0.3943 0.7353 0.4344
203 0.3885 0.7359 0.4381
204 0.3828 0.7366 0.4418
205 0.3769 0.7372 0.4455
206 0.3710 0.7378 0.4492
207 0.3651 0.7384 0.4530
208 0.3591 0.7390 0.4568
209 0.3530 0.7396 0.4606
210 0.3469 0.7401 0.4645
211 0.3407 0.7407 0.4683
212 0.3344 0.7412 0.4722
213 0.3280 0.7417 0.4761
214 0.3215 0.7423 0.4801
215 0.3150 0.7428 0.4841
216 0.3083 0.7433 0.4880
217 0.3016 0.7438 0.4921
218 0.2947 0.7442 0.4961
219 0.2877 0.7447 0.5001
220 0.2806 0.7452 0.5042
221 0.2734 0.7456 0.5083
222 0.2660 0.7460 0.5124
223 0.2584 0.7465 0.5166
224 0.2507 0.7469 0.5207
225 0.2427 0.7473 0.5249
226 0.2346 0.7477 0.5291
227 0.2262 0.7481 0.5333
228 0.2176 0.7484 0.5375
229 0.2087 0.7488 0.5417
230 0.1994 0.7491 0.5460
231 0.1898 0.7495 0.5502
232 0.1797 0.7498 0.5545
233 0.1691 0.7501 0.5588
234 0.1579 0.7504 0.5631
235 0.1460 0.7507 0.5674
236 0.1331 0.7510 0.5717
237 0.1192 0.7513 0.5761
238 0.1036 0.7516 0.5804
239 0.0858 0.7518 0.5848
240 0.0645 0.7521 0.5891
241 0.0363 0.7523 0.5935
242 0.0037 0.7525 0.5979
243 0.0000 0.7528 0.6022
244 0.0000 0.7530 0.6066
245 0.0000 0.7532 0.6110
246 0.0000 0.7533 0.6154
247 0.0000 0.7535 0.6198
248 0.0000 0.7537 0.6243
249 0.0000 0.7538 0.6287
250 0.0000 0.7540 0.6331
251 0.0000 0.7541 0.6375
252 0.0000 0.7542 0.6419
253 0.0000 0.7544 0.6464
254 0.0000 0.7545 0.6508
255 0.0000 0.7546 0.6552
