# gbpCode colour map
#    type      = linear
#    hue       = 090 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 067
 88 0.0000 0.2190 0.5145
 89 0.0000 0.2174 0.5158
 90 0.0000 0.2157 0.5167
 91 0.0026 0.2137 0.5172
 92 0.0711 0.2116 0.5173
 93 0.1139 0.2093 0.5170
 94 0.1466 0.2069 0.5162
 95 0.1743 0.2043 0.5151
 96 0.1988 0.2015 0.5135
 97 0.2211 0.1986 0.5116
 98 0.2418 0.1955 0.5093
 99 0.2612 0.1923 0.5066
100 0.2796 0.1889 0.5035
101 0.2970 0.1854 0.5001
102 0.3137 0.1818 0.4964
103 0.3296 0.1780 0.4923
104 0.3449 0.1742 0.4878
105 0.3596 0.1703 0.4831
106 0.3738 0.1662 0.4780
107 0.3874 0.1622 0.4727
108 0.4006 0.1581 0.4671
109 0.4133 0.1539 0.4611
110 0.4255 0.1498 0.4550
111 0.4372 0.1457 0.4486
112 0.4485 0.1417 0.4419
113 0.4594 0.1377 0.4350
114 0.4698 0.1339 0.4280
115 0.4799 0.1303 0.4207
116 0.4895 0.1269 0.4132
117 0.4987 0.1238 0.4056
118 0.5074 0.1210 0.3978
119 0.5158 0.1186 0.3899
120 0.5238 0.1167 0.3819
121 0.5314 0.1152 0.3737
122 0.5385 0.1142 0.3655
123 0.5453 0.1138 0.3571
124 0.5517 0.1140 0.3487
125 0.5576 0.1148 0.3402
126 0.5632 0.1163 0.3317
127 0.5684 0.1183 0.3231
128 0.5732 0.1210 0.3145
129 0.5776 0.1243 0.3058
130 0.5817 0.1281 0.2972
131 0.5853 0.1325 0.2885
132 0.5886 0.1373 0.2799
133 0.5915 0.1425 0.2713
134 0.5941 0.1482 0.2627
135 0.5962 0.1542 0.2541
136 0.5980 0.1606 0.2456
137 0.5995 0.1672 0.2371
138 0.6006 0.1740 0.2287
139 0.6013 0.1810 0.2203
140 0.6017 0.1883 0.2119
141 0.6017 0.1956 0.2036
142 0.6015 0.2031 0.1954
143 0.6008 0.2107 0.1872
144 0.5999 0.2184 0.1791
145 0.5986 0.2261 0.1710
146 0.5970 0.2339 0.1630
147 0.5951 0.2417 0.1551
148 0.5929 0.2495 0.1471
149 0.5904 0.2574 0.1393
150 0.5876 0.2652 0.1314
151 0.5845 0.2730 0.1236
152 0.5811 0.2808 0.1158
153 0.5775 0.2885 0.1080
154 0.5735 0.2963 0.1003
155 0.5693 0.3039 0.0925
156 0.5649 0.3115 0.0848
157 0.5602 0.3191 0.0770
158 0.5552 0.3266 0.0693
159 0.5500 0.3340 0.0615
160 0.5445 0.3414 0.0538
161 0.5388 0.3487 0.0461
162 0.5329 0.3559 0.0385
163 0.5267 0.3631 0.0315
164 0.5203 0.3701 0.0255
165 0.5137 0.3771 0.0205
166 0.5069 0.3840 0.0165
167 0.4999 0.3908 0.0136
168 0.4926 0.3975 0.0118
169 0.4852 0.4042 0.0110
170 0.4775 0.4107 0.0115
171 0.4697 0.4172 0.0132
172 0.4616 0.4235 0.0162
173 0.4533 0.4298 0.0206
174 0.4448 0.4360 0.0265
175 0.4362 0.4421 0.0339
176 0.4273 0.4481 0.0428
177 0.4181 0.4540 0.0524
178 0.4088 0.4598 0.0623
179 0.3992 0.4656 0.0725
180 0.3894 0.4712 0.0830
181 0.3793 0.4768 0.0936
182 0.3690 0.4823 0.1044
183 0.3584 0.4876 0.1155
184 0.3474 0.4929 0.1267
185 0.3362 0.4982 0.1381
186 0.3246 0.5033 0.1497
187 0.3125 0.5083 0.1615
188 0.3001 0.5133 0.1735
189 0.2871 0.5182 0.1857
190 0.2736 0.5230 0.1981
191 0.2594 0.5277 0.2106
192 0.2444 0.5324 0.2234
193 0.2285 0.5369 0.2363
194 0.2115 0.5414 0.2495
195 0.1931 0.5458 0.2628
196 0.1727 0.5501 0.2763
197 0.1498 0.5544 0.2899
198 0.1230 0.5586 0.3038
199 0.0894 0.5627 0.3178
200 0.0391 0.5667 0.3320
201 0.0000 0.5707 0.3463
202 0.0000 0.5746 0.3608
203 0.0000 0.5784 0.3754
204 0.0000 0.5821 0.3901
205 0.0000 0.5858 0.4050
206 0.0000 0.5894 0.4199
207 0.0000 0.5929 0.4350
208 0.0000 0.5963 0.4501
209 0.0000 0.5997 0.4654
210 0.0000 0.6030 0.4807
211 0.0000 0.6062 0.4960
212 0.0000 0.6093 0.5114
213 0.0000 0.6124 0.5268
214 0.0000 0.6153 0.5422
215 0.0000 0.6182 0.5576
216 0.0000 0.6211 0.5730
217 0.0000 0.6238 0.5883
218 0.0000 0.6265 0.6036
219 0.0000 0.6290 0.6188
220 0.0000 0.6315 0.6340
221 0.0000 0.6339 0.6490
222 0.0000 0.6362 0.6639
223 0.0000 0.6384 0.6787
224 0.0000 0.6406 0.6934
225 0.0000 0.6426 0.7079
226 0.0000 0.6445 0.7222
227 0.0000 0.6464 0.7363
228 0.0000 0.6481 0.7502
229 0.0000 0.6497 0.7638
230 0.0000 0.6513 0.7773
231 0.0000 0.6527 0.7904
232 0.0000 0.6540 0.8033
233 0.0000 0.6553 0.8159
234 0.0000 0.6564 0.8282
235 0.0000 0.6574 0.8402
236 0.0000 0.6582 0.8518
237 0.0000 0.6590 0.8631
238 0.0000 0.6597 0.8741
239 0.0000 0.6602 0.8846
240 0.0000 0.6606 0.8948
241 0.0000 0.6609 0.9046
242 0.0000 0.6611 0.9140
243 0.0000 0.6612 0.9230
244 0.0000 0.6611 0.9315
245 0.0000 0.6609 0.9396
246 0.0944 0.6606 0.9473
247 0.1588 0.6602 0.9546
248 0.2061 0.6597 0.9613
249 0.2458 0.6590 0.9676
250 0.2811 0.6582 0.9735
251 0.3135 0.6573 0.9788
252 0.3437 0.6563 0.9837
253 0.3723 0.6552 0.9881
254 0.3997 0.6540 0.9921
255 0.4260 0.6526 0.9955
