# gbpCode colour map
#    type      = linear
#    hue       = 210 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 071
207 0.4999 0.5185 0.8734
208 0.5209 0.5165 0.8724
209 0.5413 0.5144 0.8710
210 0.5612 0.5123 0.8691
211 0.5807 0.5102 0.8668
212 0.5996 0.5080 0.8641
213 0.6181 0.5058 0.8609
214 0.6362 0.5036 0.8573
215 0.6538 0.5014 0.8534
216 0.6709 0.4992 0.8490
217 0.6877 0.4970 0.8443
218 0.7040 0.4949 0.8392
219 0.7199 0.4928 0.8337
220 0.7353 0.4908 0.8279
221 0.7504 0.4889 0.8218
222 0.7650 0.4870 0.8153
223 0.7792 0.4853 0.8086
224 0.7929 0.4837 0.8015
225 0.8062 0.4822 0.7942
226 0.8191 0.4809 0.7866
227 0.8315 0.4798 0.7787
228 0.8435 0.4788 0.7706
229 0.8551 0.4780 0.7623
230 0.8662 0.4775 0.7538
231 0.8769 0.4772 0.7450
232 0.8871 0.4771 0.7361
233 0.8969 0.4772 0.7271
234 0.9062 0.4777 0.7179
235 0.9150 0.4784 0.7085
236 0.9235 0.4793 0.6990
237 0.9314 0.4806 0.6895
238 0.9389 0.4821 0.6798
239 0.9460 0.4840 0.6701
240 0.9526 0.4861 0.6603
241 0.9587 0.4886 0.6505
242 0.9644 0.4913 0.6407
243 0.9697 0.4944 0.6308
244 0.9744 0.4977 0.6209
245 0.9788 0.5014 0.6111
246 0.9827 0.5053 0.6013
247 0.9862 0.5095 0.5915
248 0.9892 0.5140 0.5818
249 0.9918 0.5187 0.5722
250 0.9939 0.5237 0.5626
251 0.9956 0.5290 0.5532
252 0.9969 0.5345 0.5439
253 0.9978 0.5402 0.5347
254 0.9982 0.5461 0.5256
255 0.9983 0.5523 0.5167
