# gbpCode colour map
#    type      = iso
#    hue       = 060 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 078 to 078
 72 0.8725 0.7451 0.3874
 73 0.8706 0.7458 0.3871
 74 0.8686 0.7466 0.3867
 75 0.8666 0.7474 0.3865
 76 0.8647 0.7481 0.3862
 77 0.8627 0.7489 0.3859
 78 0.8607 0.7496 0.3857
 79 0.8587 0.7504 0.3854
 80 0.8567 0.7511 0.3852
 81 0.8547 0.7518 0.3850
 82 0.8527 0.7526 0.3848
 83 0.8507 0.7533 0.3847
 84 0.8487 0.7541 0.3845
 85 0.8466 0.7548 0.3844
 86 0.8446 0.7555 0.3843
 87 0.8426 0.7563 0.3842
 88 0.8405 0.7570 0.3841
 89 0.8385 0.7577 0.3840
 90 0.8364 0.7585 0.3840
 91 0.8344 0.7592 0.3839
 92 0.8323 0.7599 0.3839
 93 0.8302 0.7606 0.3839
 94 0.8282 0.7614 0.3839
 95 0.8261 0.7621 0.3839
 96 0.8240 0.7628 0.3840
 97 0.8219 0.7635 0.3840
 98 0.8198 0.7642 0.3841
 99 0.8177 0.7649 0.3842
100 0.8156 0.7656 0.3843
101 0.8135 0.7663 0.3844
102 0.8114 0.7670 0.3845
103 0.8093 0.7677 0.3847
104 0.8072 0.7684 0.3849
105 0.8050 0.7691 0.3850
106 0.8029 0.7698 0.3852
107 0.8008 0.7705 0.3855
108 0.7986 0.7712 0.3857
109 0.7965 0.7719 0.3859
110 0.7943 0.7726 0.3862
111 0.7922 0.7733 0.3865
112 0.7900 0.7739 0.3868
113 0.7879 0.7746 0.3871
114 0.7857 0.7753 0.3874
115 0.7835 0.7760 0.3878
116 0.7813 0.7766 0.3881
117 0.7792 0.7773 0.3885
118 0.7770 0.7780 0.3889
119 0.7748 0.7786 0.3893
120 0.7726 0.7793 0.3897
121 0.7704 0.7799 0.3902
122 0.7682 0.7806 0.3906
123 0.7660 0.7813 0.3911
124 0.7637 0.7819 0.3916
125 0.7615 0.7826 0.3921
126 0.7593 0.7832 0.3926
127 0.7571 0.7838 0.3932
128 0.7549 0.7845 0.3937
129 0.7526 0.7851 0.3943
130 0.7504 0.7858 0.3949
131 0.7481 0.7864 0.3955
132 0.7459 0.7870 0.3961
133 0.7436 0.7877 0.3967
134 0.7414 0.7883 0.3973
135 0.7391 0.7889 0.3980
136 0.7368 0.7895 0.3987
137 0.7346 0.7901 0.3994
138 0.7323 0.7908 0.4001
139 0.7300 0.7914 0.4008
140 0.7277 0.7920 0.4015
141 0.7255 0.7926 0.4023
142 0.7232 0.7932 0.4030
143 0.7209 0.7938 0.4038
144 0.7186 0.7944 0.4046
145 0.7163 0.7950 0.4054
146 0.7140 0.7956 0.4062
147 0.7117 0.7962 0.4071
148 0.7093 0.7968 0.4079
149 0.7070 0.7973 0.4088
150 0.7047 0.7979 0.4097
151 0.7024 0.7985 0.4106
152 0.7000 0.7991 0.4115
153 0.6977 0.7997 0.4124
154 0.6954 0.8002 0.4133
155 0.6930 0.8008 0.4143
156 0.6907 0.8014 0.4153
157 0.6883 0.8019 0.4162
158 0.6860 0.8025 0.4172
159 0.6836 0.8030 0.4182
160 0.6812 0.8036 0.4193
161 0.6789 0.8042 0.4203
162 0.6765 0.8047 0.4213
163 0.6741 0.8053 0.4224
164 0.6717 0.8058 0.4235
165 0.6694 0.8063 0.4246
166 0.6670 0.8069 0.4257
167 0.6646 0.8074 0.4268
168 0.6622 0.8079 0.4279
169 0.6598 0.8085 0.4291
170 0.6574 0.8090 0.4302
171 0.6550 0.8095 0.4314
172 0.6525 0.8101 0.4326
173 0.6501 0.8106 0.4338
174 0.6477 0.8111 0.4350
175 0.6453 0.8116 0.4362
176 0.6429 0.8121 0.4374
177 0.6404 0.8126 0.4387
178 0.6380 0.8131 0.4400
179 0.6355 0.8136 0.4412
180 0.6331 0.8141 0.4425
181 0.6306 0.8146 0.4438
182 0.6282 0.8151 0.4451
183 0.6257 0.8156 0.4464
184 0.6233 0.8161 0.4478
185 0.6208 0.8166 0.4491
186 0.6183 0.8171 0.4505
187 0.6159 0.8175 0.4518
188 0.6134 0.8180 0.4532
189 0.6109 0.8185 0.4546
190 0.6084 0.8190 0.4560
191 0.6059 0.8194 0.4574
192 0.6034 0.8199 0.4589
193 0.6009 0.8204 0.4603
194 0.5984 0.8208 0.4617
195 0.5959 0.8213 0.4632
196 0.5934 0.8217 0.4647
197 0.5909 0.8222 0.4662
198 0.5883 0.8226 0.4677
199 0.5858 0.8231 0.4692
200 0.5833 0.8235 0.4707
201 0.5807 0.8240 0.4722
202 0.5782 0.8244 0.4737
203 0.5756 0.8248 0.4753
204 0.5731 0.8253 0.4768
205 0.5705 0.8257 0.4784
206 0.5680 0.8261 0.4800
207 0.5654 0.8265 0.4816
208 0.5628 0.8269 0.4832
209 0.5602 0.8274 0.4848
210 0.5577 0.8278 0.4864
211 0.5551 0.8282 0.4880
212 0.5525 0.8286 0.4897
213 0.5499 0.8290 0.4913
214 0.5473 0.8294 0.4930
215 0.5447 0.8298 0.4946
216 0.5420 0.8302 0.4963
217 0.5394 0.8306 0.4980
218 0.5368 0.8310 0.4997
219 0.5342 0.8314 0.5014
220 0.5315 0.8318 0.5031
221 0.5289 0.8321 0.5048
222 0.5262 0.8325 0.5066
223 0.5236 0.8329 0.5083
224 0.5209 0.8333 0.5101
225 0.5183 0.8336 0.5118
226 0.5156 0.8340 0.5136
227 0.5129 0.8344 0.5154
228 0.5102 0.8347 0.5172
229 0.5075 0.8351 0.5190
230 0.5048 0.8354 0.5208
231 0.5021 0.8358 0.5226
232 0.4994 0.8361 0.5244
233 0.4967 0.8365 0.5262
234 0.4940 0.8368 0.5281
235 0.4913 0.8372 0.5299
236 0.4885 0.8375 0.5318
237 0.4858 0.8379 0.5336
238 0.4830 0.8382 0.5355
239 0.4803 0.8385 0.5374
240 0.4775 0.8388 0.5392
241 0.4748 0.8392 0.5411
242 0.4720 0.8395 0.5430
243 0.4692 0.8398 0.5449
244 0.4664 0.8401 0.5469
245 0.4636 0.8404 0.5488
246 0.4608 0.8407 0.5507
247 0.4580 0.8411 0.5526
248 0.4551 0.8414 0.5546
249 0.4523 0.8417 0.5565
250 0.4495 0.8420 0.5585
251 0.4466 0.8423 0.5604
252 0.4438 0.8425 0.5624
253 0.4409 0.8428 0.5644
254 0.4380 0.8431 0.5664
255 0.4351 0.8434 0.5684
