# gbpCode colour map
#    type      = iso
#    hue       = 180 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
185 0.9634 0.4917 0.5558
186 0.9630 0.4926 0.5496
187 0.9625 0.4936 0.5434
188 0.9618 0.4946 0.5372
189 0.9611 0.4957 0.5311
190 0.9603 0.4969 0.5250
191 0.9593 0.4981 0.5190
192 0.9583 0.4994 0.5130
193 0.9571 0.5007 0.5070
194 0.9559 0.5021 0.5010
195 0.9545 0.5036 0.4951
196 0.9530 0.5051 0.4892
197 0.9515 0.5067 0.4834
198 0.9498 0.5083 0.4776
199 0.9481 0.5100 0.4719
200 0.9462 0.5117 0.4662
201 0.9442 0.5135 0.4605
202 0.9422 0.5153 0.4549
203 0.9400 0.5171 0.4493
204 0.9378 0.5190 0.4438
205 0.9354 0.5210 0.4384
206 0.9330 0.5229 0.4330
207 0.9305 0.5249 0.4276
208 0.9279 0.5270 0.4223
209 0.9251 0.5291 0.4171
210 0.9223 0.5312 0.4119
211 0.9195 0.5333 0.4068
212 0.9165 0.5355 0.4018
213 0.9134 0.5377 0.3968
214 0.9103 0.5399 0.3919
215 0.9070 0.5421 0.3870
216 0.9037 0.5444 0.3822
217 0.9003 0.5466 0.3775
218 0.8968 0.5489 0.3729
219 0.8933 0.5513 0.3683
220 0.8896 0.5536 0.3638
221 0.8859 0.5559 0.3594
222 0.8821 0.5583 0.3551
223 0.8783 0.5607 0.3508
224 0.8743 0.5630 0.3466
225 0.8703 0.5654 0.3425
226 0.8662 0.5678 0.3385
227 0.8620 0.5702 0.3346
228 0.8578 0.5726 0.3308
229 0.8535 0.5750 0.3271
230 0.8491 0.5774 0.3234
231 0.8446 0.5798 0.3199
232 0.8401 0.5822 0.3165
233 0.8355 0.5846 0.3131
234 0.8309 0.5870 0.3099
235 0.8262 0.5894 0.3068
236 0.8214 0.5918 0.3037
237 0.8166 0.5942 0.3008
238 0.8117 0.5966 0.2980
239 0.8067 0.5990 0.2954
240 0.8017 0.6014 0.2928
241 0.7966 0.6037 0.2904
242 0.7915 0.6061 0.2880
243 0.7863 0.6084 0.2858
244 0.7810 0.6107 0.2838
245 0.7757 0.6130 0.2818
246 0.7704 0.6153 0.2800
247 0.7650 0.6176 0.2784
248 0.7595 0.6199 0.2768
249 0.7540 0.6221 0.2754
250 0.7484 0.6244 0.2742
251 0.7428 0.6266 0.2731
252 0.7371 0.6288 0.2721
253 0.7314 0.6310 0.2713
254 0.7256 0.6332 0.2706
255 0.7198 0.6353 0.2701
