# gbpCode colour map
#    type      = iso
#    hue       = 000 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
 78 0.7595 0.6199 0.2768
 79 0.7540 0.6221 0.2754
 80 0.7484 0.6244 0.2742
 81 0.7428 0.6266 0.2731
 82 0.7371 0.6288 0.2721
 83 0.7314 0.6310 0.2713
 84 0.7256 0.6332 0.2706
 85 0.7198 0.6353 0.2701
 86 0.7140 0.6374 0.2697
 87 0.7081 0.6396 0.2695
 88 0.7021 0.6416 0.2694
 89 0.6961 0.6437 0.2695
 90 0.6901 0.6458 0.2697
 91 0.6840 0.6478 0.2701
 92 0.6779 0.6498 0.2706
 93 0.6717 0.6518 0.2713
 94 0.6655 0.6538 0.2722
 95 0.6593 0.6557 0.2731
 96 0.6530 0.6576 0.2743
 97 0.6466 0.6595 0.2756
 98 0.6402 0.6614 0.2770
 99 0.6338 0.6632 0.2786
100 0.6274 0.6651 0.2803
101 0.6209 0.6669 0.2822
102 0.6143 0.6686 0.2842
103 0.6077 0.6704 0.2864
104 0.6011 0.6721 0.2886
105 0.5944 0.6738 0.2911
106 0.5877 0.6755 0.2936
107 0.5809 0.6772 0.2963
108 0.5741 0.6788 0.2992
109 0.5673 0.6804 0.3021
110 0.5604 0.6820 0.3052
111 0.5535 0.6835 0.3084
112 0.5465 0.6851 0.3117
113 0.5395 0.6866 0.3152
114 0.5324 0.6881 0.3187
115 0.5253 0.6895 0.3224
116 0.5181 0.6910 0.3262
117 0.5109 0.6924 0.3301
118 0.5036 0.6937 0.3340
119 0.4963 0.6951 0.3381
120 0.4889 0.6964 0.3423
121 0.4815 0.6977 0.3466
122 0.4739 0.6990 0.3510
123 0.4664 0.7003 0.3555
124 0.4587 0.7015 0.3601
125 0.4510 0.7027 0.3647
126 0.4432 0.7039 0.3695
127 0.4354 0.7050 0.3743
128 0.4275 0.7062 0.3793
129 0.4194 0.7073 0.3843
130 0.4113 0.7083 0.3893
131 0.4031 0.7094 0.3945
132 0.3948 0.7104 0.3997
133 0.3864 0.7114 0.4050
134 0.3779 0.7124 0.4104
135 0.3692 0.7134 0.4158
136 0.3604 0.7143 0.4213
137 0.3515 0.7152 0.4269
138 0.3424 0.7161 0.4325
139 0.3332 0.7169 0.4382
140 0.3238 0.7178 0.4439
141 0.3142 0.7186 0.4497
142 0.3043 0.7194 0.4556
143 0.2943 0.7201 0.4615
144 0.2839 0.7209 0.4674
145 0.2733 0.7216 0.4734
146 0.2624 0.7223 0.4795
147 0.2511 0.7230 0.4856
148 0.2393 0.7236 0.4917
149 0.2271 0.7242 0.4979
150 0.2143 0.7248 0.5041
151 0.2008 0.7254 0.5104
152 0.1865 0.7260 0.5167
153 0.1712 0.7265 0.5230
154 0.1546 0.7270 0.5293
155 0.1363 0.7275 0.5357
156 0.1155 0.7279 0.5421
157 0.0910 0.7284 0.5486
158 0.0593 0.7288 0.5550
159 0.0136 0.7292 0.5615
160 0.0000 0.7296 0.5680
161 0.0000 0.7299 0.5746
162 0.0000 0.7302 0.5811
163 0.0000 0.7305 0.5876
164 0.0000 0.7308 0.5942
165 0.0000 0.7311 0.6008
166 0.0000 0.7313 0.6074
167 0.0000 0.7315 0.6140
168 0.0000 0.7317 0.6206
169 0.0000 0.7319 0.6272
170 0.0000 0.7320 0.6338
171 0.0000 0.7321 0.6403
172 0.0000 0.7322 0.6469
173 0.0000 0.7323 0.6535
174 0.0000 0.7323 0.6601
175 0.0000 0.7324 0.6667
176 0.0000 0.7324 0.6732
177 0.0000 0.7324 0.6798
178 0.0000 0.7323 0.6863
179 0.0000 0.7322 0.6928
180 0.0000 0.7322 0.6993
181 0.0000 0.7320 0.7058
182 0.0000 0.7319 0.7123
183 0.0000 0.7318 0.7187
184 0.0000 0.7316 0.7251
185 0.0000 0.7314 0.7314
186 0.0000 0.7311 0.7378
187 0.0000 0.7309 0.7441
188 0.0000 0.7306 0.7503
189 0.0000 0.7303 0.7566
190 0.0000 0.7300 0.7628
191 0.0000 0.7297 0.7689
192 0.0000 0.7293 0.7750
193 0.0000 0.7289 0.7811
194 0.0000 0.7285 0.7871
195 0.0000 0.7280 0.7930
196 0.0000 0.7276 0.7989
197 0.0000 0.7271 0.8048
198 0.0000 0.7265 0.8106
199 0.0000 0.7260 0.8163
200 0.0000 0.7254 0.8220
201 0.0000 0.7248 0.8276
202 0.0000 0.7242 0.8332
203 0.0000 0.7236 0.8387
204 0.0000 0.7229 0.8441
205 0.0000 0.7222 0.8494
206 0.0000 0.7215 0.8547
207 0.0000 0.7207 0.8599
208 0.0000 0.7200 0.8651
209 0.0000 0.7192 0.8701
210 0.0000 0.7183 0.8751
211 0.0000 0.7175 0.8800
212 0.0000 0.7166 0.8848
213 0.0000 0.7157 0.8896
214 0.0000 0.7148 0.8942
215 0.0000 0.7138 0.8988
216 0.0000 0.7128 0.9032
217 0.0000 0.7118 0.9076
218 0.0000 0.7108 0.9119
219 0.0000 0.7097 0.9161
220 0.0000 0.7086 0.9202
221 0.0000 0.7075 0.9242
222 0.0000 0.7063 0.9281
223 0.0000 0.7051 0.9320
224 0.0000 0.7039 0.9357
225 0.0000 0.7027 0.9393
226 0.0000 0.7014 0.9428
227 0.0000 0.7001 0.9462
228 0.0000 0.6988 0.9495
229 0.0000 0.6975 0.9527
230 0.0000 0.6961 0.9558
231 0.0000 0.6947 0.9588
232 0.0000 0.6933 0.9616
233 0.0017 0.6918 0.9644
234 0.0638 0.6903 0.9670
235 0.1038 0.6888 0.9696
236 0.1339 0.6872 0.9720
237 0.1592 0.6857 0.9743
238 0.1815 0.6841 0.9765
239 0.2017 0.6824 0.9785
240 0.2203 0.6808 0.9805
241 0.2378 0.6791 0.9823
242 0.2544 0.6774 0.9841
243 0.2702 0.6756 0.9857
244 0.2853 0.6739 0.9872
245 0.2998 0.6721 0.9885
246 0.3139 0.6702 0.9898
247 0.3276 0.6684 0.9909
248 0.3409 0.6665 0.9919
249 0.3538 0.6646 0.9928
250 0.3665 0.6627 0.9935
251 0.3789 0.6607 0.9942
252 0.3910 0.6587 0.9947
253 0.4029 0.6567 0.9951
254 0.4145 0.6547 0.9953
255 0.4260 0.6526 0.9955
