# gbpCode colour map
#    type      = iso
#    hue       = 120 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 083 to 083
 56 0.5711 0.8913 0.5666
 57 0.5684 0.8916 0.5684
 58 0.5658 0.8920 0.5702
 59 0.5631 0.8924 0.5720
 60 0.5605 0.8928 0.5739
 61 0.5578 0.8931 0.5757
 62 0.5551 0.8935 0.5775
 63 0.5524 0.8938 0.5794
 64 0.5498 0.8942 0.5812
 65 0.5471 0.8945 0.5831
 66 0.5444 0.8949 0.5849
 67 0.5417 0.8952 0.5868
 68 0.5390 0.8956 0.5887
 69 0.5363 0.8959 0.5906
 70 0.5336 0.8963 0.5925
 71 0.5309 0.8966 0.5944
 72 0.5281 0.8969 0.5963
 73 0.5254 0.8973 0.5982
 74 0.5227 0.8976 0.6001
 75 0.5199 0.8979 0.6021
 76 0.5172 0.8982 0.6040
 77 0.5145 0.8985 0.6060
 78 0.5117 0.8989 0.6079
 79 0.5090 0.8992 0.6099
 80 0.5062 0.8995 0.6119
 81 0.5034 0.8998 0.6139
 82 0.5006 0.9001 0.6158
 83 0.4979 0.9004 0.6178
 84 0.4951 0.9007 0.6198
 85 0.4923 0.9010 0.6218
 86 0.4895 0.9013 0.6239
 87 0.4867 0.9015 0.6259
 88 0.4839 0.9018 0.6279
 89 0.4811 0.9021 0.6299
 90 0.4782 0.9024 0.6320
 91 0.4754 0.9027 0.6340
 92 0.4726 0.9029 0.6361
 93 0.4698 0.9032 0.6381
 94 0.4669 0.9035 0.6402
 95 0.4641 0.9037 0.6423
 96 0.4612 0.9040 0.6444
 97 0.4583 0.9043 0.6464
 98 0.4555 0.9045 0.6485
 99 0.4526 0.9048 0.6506
100 0.4497 0.9050 0.6527
101 0.4468 0.9053 0.6548
102 0.4439 0.9055 0.6569
103 0.4410 0.9058 0.6591
104 0.4381 0.9060 0.6612
105 0.4351 0.9062 0.6633
106 0.4322 0.9065 0.6654
107 0.4293 0.9067 0.6676
108 0.4263 0.9069 0.6697
109 0.4234 0.9071 0.6719
110 0.4204 0.9074 0.6740
111 0.4174 0.9076 0.6762
112 0.4145 0.9078 0.6783
113 0.4115 0.9080 0.6805
114 0.4085 0.9082 0.6827
115 0.4055 0.9084 0.6848
116 0.4025 0.9086 0.6870
117 0.3994 0.9088 0.6892
118 0.3964 0.9090 0.6914
119 0.3934 0.9092 0.6936
120 0.3903 0.9094 0.6958
121 0.3873 0.9096 0.6980
122 0.3842 0.9098 0.7002
123 0.3811 0.9100 0.7024
124 0.3780 0.9102 0.7046
125 0.3749 0.9103 0.7068
126 0.3718 0.9105 0.7090
127 0.3687 0.9107 0.7113
128 0.3655 0.9108 0.7135
129 0.3624 0.9110 0.7157
130 0.3592 0.9112 0.7179
131 0.3561 0.9113 0.7202
132 0.3529 0.9115 0.7224
133 0.3497 0.9116 0.7247
134 0.3465 0.9118 0.7269
135 0.3433 0.9120 0.7291
136 0.3400 0.9121 0.7314
137 0.3368 0.9122 0.7336
138 0.3335 0.9124 0.7359
139 0.3303 0.9125 0.7382
140 0.3270 0.9127 0.7404
141 0.3237 0.9128 0.7427
142 0.3203 0.9129 0.7449
143 0.3170 0.9130 0.7472
144 0.3137 0.9132 0.7495
145 0.3103 0.9133 0.7517
146 0.3069 0.9134 0.7540
147 0.3035 0.9135 0.7563
148 0.3001 0.9136 0.7586
149 0.2967 0.9137 0.7608
150 0.2932 0.9138 0.7631
151 0.2898 0.9139 0.7654
152 0.2863 0.9140 0.7677
153 0.2828 0.9141 0.7700
154 0.2792 0.9142 0.7723
155 0.2757 0.9143 0.7745
156 0.2721 0.9144 0.7768
157 0.2685 0.9145 0.7791
158 0.2649 0.9146 0.7814
159 0.2612 0.9147 0.7837
160 0.2576 0.9147 0.7860
161 0.2539 0.9148 0.7883
162 0.2502 0.9149 0.7906
163 0.2464 0.9149 0.7929
164 0.2426 0.9150 0.7952
165 0.2388 0.9151 0.7975
166 0.2350 0.9151 0.7998
167 0.2311 0.9152 0.8021
168 0.2272 0.9152 0.8043
169 0.2233 0.9153 0.8066
170 0.2193 0.9153 0.8089
171 0.2153 0.9154 0.8112
172 0.2112 0.9154 0.8135
173 0.2071 0.9155 0.8158
174 0.2030 0.9155 0.8181
175 0.1988 0.9155 0.8204
176 0.1946 0.9156 0.8227
177 0.1903 0.9156 0.8250
178 0.1859 0.9156 0.8273
179 0.1815 0.9156 0.8296
180 0.1771 0.9157 0.8319
181 0.1725 0.9157 0.8342
182 0.1679 0.9157 0.8365
183 0.1632 0.9157 0.8388
184 0.1585 0.9157 0.8410
185 0.1536 0.9157 0.8433
186 0.1487 0.9157 0.8456
187 0.1437 0.9157 0.8479
188 0.1385 0.9157 0.8502
189 0.1332 0.9157 0.8525
190 0.1278 0.9157 0.8547
191 0.1223 0.9157 0.8570
192 0.1165 0.9157 0.8593
193 0.1106 0.9156 0.8616
194 0.1045 0.9156 0.8638
195 0.0981 0.9156 0.8661
196 0.0915 0.9156 0.8684
197 0.0845 0.9155 0.8706
198 0.0771 0.9155 0.8729
199 0.0692 0.9155 0.8752
200 0.0607 0.9154 0.8774
201 0.0515 0.9154 0.8797
202 0.0411 0.9153 0.8819
203 0.0299 0.9153 0.8842
204 0.0189 0.9152 0.8864
205 0.0081 0.9152 0.8887
206 0.0000 0.9151 0.8909
207 0.0000 0.9151 0.8932
208 0.0000 0.9150 0.8954
209 0.0000 0.9149 0.8976
210 0.0000 0.9149 0.8999
211 0.0000 0.9148 0.9021
212 0.0000 0.9147 0.9043
213 0.0000 0.9147 0.9065
214 0.0000 0.9146 0.9088
215 0.0000 0.9145 0.9110
216 0.0000 0.9144 0.9132
217 0.0000 0.9143 0.9154
218 0.0000 0.9142 0.9176
219 0.0000 0.9141 0.9198
220 0.0000 0.9140 0.9220
221 0.0000 0.9139 0.9242
222 0.0000 0.9138 0.9264
223 0.0000 0.9137 0.9285
224 0.0000 0.9136 0.9307
225 0.0000 0.9135 0.9329
226 0.0000 0.9134 0.9351
227 0.0000 0.9133 0.9372
228 0.0000 0.9131 0.9394
229 0.0000 0.9130 0.9415
230 0.0000 0.9129 0.9437
231 0.0000 0.9127 0.9458
232 0.0000 0.9126 0.9480
233 0.0000 0.9125 0.9501
234 0.0000 0.9123 0.9522
235 0.0000 0.9122 0.9544
236 0.0000 0.9120 0.9565
237 0.0000 0.9119 0.9586
238 0.0000 0.9117 0.9607
239 0.0000 0.9116 0.9628
240 0.0000 0.9114 0.9649
241 0.0000 0.9113 0.9670
242 0.0000 0.9111 0.9691
243 0.0000 0.9109 0.9712
244 0.0000 0.9108 0.9732
245 0.0000 0.9106 0.9753
246 0.0000 0.9104 0.9774
247 0.0000 0.9102 0.9794
248 0.0000 0.9100 0.9815
249 0.0000 0.9099 0.9835
250 0.0000 0.9097 0.9856
251 0.0000 0.9095 0.9876
252 0.0000 0.9093 0.9896
253 0.0000 0.9091 0.9916
254 0.0000 0.9089 0.9936
255 0.0000 0.9087 0.9956
