# gbpCode colour map
#    type      = iso
#    hue       = 300 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 069 to 069
142 0.9624 0.5138 0.7318
143 0.9632 0.5135 0.7297
144 0.9640 0.5132 0.7276
145 0.9648 0.5129 0.7255
146 0.9656 0.5127 0.7233
147 0.9663 0.5124 0.7212
148 0.9671 0.5121 0.7191
149 0.9678 0.5119 0.7170
150 0.9686 0.5117 0.7149
151 0.9693 0.5114 0.7127
152 0.9700 0.5112 0.7106
153 0.9707 0.5110 0.7085
154 0.9713 0.5108 0.7064
155 0.9720 0.5106 0.7042
156 0.9726 0.5104 0.7021
157 0.9733 0.5102 0.7000
158 0.9739 0.5100 0.6979
159 0.9745 0.5099 0.6957
160 0.9751 0.5097 0.6936
161 0.9757 0.5096 0.6915
162 0.9762 0.5094 0.6893
163 0.9768 0.5093 0.6872
164 0.9773 0.5092 0.6850
165 0.9778 0.5090 0.6829
166 0.9784 0.5089 0.6808
167 0.9789 0.5088 0.6786
168 0.9794 0.5087 0.6765
169 0.9798 0.5086 0.6744
170 0.9803 0.5086 0.6722
171 0.9807 0.5085 0.6701
172 0.9812 0.5084 0.6679
173 0.9816 0.5084 0.6658
174 0.9820 0.5083 0.6636
175 0.9824 0.5083 0.6615
176 0.9828 0.5083 0.6594
177 0.9832 0.5083 0.6572
178 0.9835 0.5083 0.6551
179 0.9839 0.5082 0.6529
180 0.9842 0.5083 0.6508
181 0.9845 0.5083 0.6487
182 0.9848 0.5083 0.6465
183 0.9851 0.5083 0.6444
184 0.9854 0.5084 0.6423
185 0.9857 0.5084 0.6401
186 0.9859 0.5085 0.6380
187 0.9862 0.5085 0.6358
188 0.9864 0.5086 0.6337
189 0.9866 0.5087 0.6316
190 0.9868 0.5088 0.6295
191 0.9870 0.5089 0.6273
192 0.9872 0.5090 0.6252
193 0.9874 0.5091 0.6231
194 0.9875 0.5092 0.6209
195 0.9877 0.5093 0.6188
196 0.9878 0.5095 0.6167
197 0.9879 0.5096 0.6146
198 0.9880 0.5097 0.6124
199 0.9881 0.5099 0.6103
200 0.9882 0.5101 0.6082
201 0.9882 0.5103 0.6061
202 0.9883 0.5104 0.6040
203 0.9883 0.5106 0.6019
204 0.9884 0.5108 0.5997
205 0.9884 0.5110 0.5976
206 0.9884 0.5112 0.5955
207 0.9884 0.5115 0.5934
208 0.9883 0.5117 0.5913
209 0.9883 0.5119 0.5892
210 0.9883 0.5122 0.5871
211 0.9882 0.5124 0.5850
212 0.9881 0.5127 0.5829
213 0.9880 0.5130 0.5808
214 0.9879 0.5132 0.5788
215 0.9878 0.5135 0.5767
216 0.9877 0.5138 0.5746
217 0.9876 0.5141 0.5725
218 0.9874 0.5144 0.5704
219 0.9873 0.5147 0.5684
220 0.9871 0.5151 0.5663
221 0.9869 0.5154 0.5642
222 0.9867 0.5157 0.5622
223 0.9865 0.5161 0.5601
224 0.9863 0.5164 0.5580
225 0.9861 0.5168 0.5560
226 0.9858 0.5171 0.5539
227 0.9856 0.5175 0.5519
228 0.9853 0.5179 0.5498
229 0.9850 0.5183 0.5478
230 0.9848 0.5187 0.5458
231 0.9845 0.5191 0.5437
232 0.9841 0.5195 0.5417
233 0.9838 0.5199 0.5397
234 0.9835 0.5203 0.5376
235 0.9831 0.5207 0.5356
236 0.9828 0.5211 0.5336
237 0.9824 0.5216 0.5316
238 0.9820 0.5220 0.5296
239 0.9816 0.5225 0.5276
240 0.9812 0.5229 0.5256
241 0.9808 0.5234 0.5236
242 0.9804 0.5239 0.5216
243 0.9799 0.5243 0.5196
244 0.9795 0.5248 0.5176
245 0.9790 0.5253 0.5156
246 0.9785 0.5258 0.5137
247 0.9780 0.5263 0.5117
248 0.9775 0.5268 0.5097
249 0.9770 0.5273 0.5078
250 0.9765 0.5278 0.5058
251 0.9760 0.5284 0.5039
252 0.9754 0.5289 0.5019
253 0.9749 0.5294 0.5000
254 0.9743 0.5300 0.4980
255 0.9737 0.5305 0.4961
