# gbpCode colour map
#    type      = iso
#    hue       = 240 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
 86 0.4298 0.6520 0.9955
 87 0.4335 0.6513 0.9955
 88 0.4373 0.6506 0.9955
 89 0.4410 0.6499 0.9955
 90 0.4447 0.6492 0.9955
 91 0.4484 0.6485 0.9954
 92 0.4520 0.6478 0.9954
 93 0.4557 0.6470 0.9953
 94 0.4593 0.6463 0.9952
 95 0.4629 0.6456 0.9951
 96 0.4665 0.6449 0.9950
 97 0.4701 0.6442 0.9949
 98 0.4736 0.6435 0.9947
 99 0.4772 0.6427 0.9946
100 0.4807 0.6420 0.9944
101 0.4842 0.6413 0.9942
102 0.4877 0.6405 0.9940
103 0.4912 0.6398 0.9938
104 0.4946 0.6391 0.9936
105 0.4981 0.6383 0.9934
106 0.5015 0.6376 0.9931
107 0.5049 0.6369 0.9928
108 0.5083 0.6361 0.9926
109 0.5117 0.6354 0.9923
110 0.5150 0.6346 0.9920
111 0.5184 0.6339 0.9917
112 0.5217 0.6331 0.9913
113 0.5250 0.6323 0.9910
114 0.5284 0.6316 0.9906
115 0.5316 0.6308 0.9903
116 0.5349 0.6301 0.9899
117 0.5382 0.6293 0.9895
118 0.5414 0.6285 0.9891
119 0.5447 0.6278 0.9887
120 0.5479 0.6270 0.9882
121 0.5511 0.6262 0.9878
122 0.5543 0.6254 0.9873
123 0.5575 0.6247 0.9868
124 0.5607 0.6239 0.9863
125 0.5638 0.6231 0.9858
126 0.5670 0.6223 0.9853
127 0.5701 0.6215 0.9848
128 0.5732 0.6207 0.9843
129 0.5763 0.6200 0.9837
130 0.5794 0.6192 0.9831
131 0.5825 0.6184 0.9826
132 0.5856 0.6176 0.9820
133 0.5886 0.6168 0.9814
134 0.5917 0.6160 0.9807
135 0.5947 0.6152 0.9801
136 0.5977 0.6144 0.9795
137 0.6007 0.6136 0.9788
138 0.6037 0.6128 0.9781
139 0.6067 0.6120 0.9775
140 0.6097 0.6112 0.9768
141 0.6126 0.6104 0.9761
142 0.6156 0.6096 0.9753
143 0.6185 0.6087 0.9746
144 0.6214 0.6079 0.9739
145 0.6243 0.6071 0.9731
146 0.6272 0.6063 0.9723
147 0.6301 0.6055 0.9715
148 0.6330 0.6047 0.9707
149 0.6358 0.6039 0.9699
150 0.6387 0.6030 0.9691
151 0.6415 0.6022 0.9683
152 0.6443 0.6014 0.9674
153 0.6472 0.6006 0.9666
154 0.6500 0.5997 0.9657
155 0.6527 0.5989 0.9648
156 0.6555 0.5981 0.9639
157 0.6583 0.5973 0.9630
158 0.6610 0.5964 0.9621
159 0.6638 0.5956 0.9612
160 0.6665 0.5948 0.9602
161 0.6692 0.5940 0.9593
162 0.6719 0.5931 0.9583
163 0.6746 0.5923 0.9573
164 0.6773 0.5915 0.9563
165 0.6800 0.5906 0.9553
166 0.6826 0.5898 0.9543
167 0.6853 0.5890 0.9533
168 0.6879 0.5881 0.9522
169 0.6905 0.5873 0.9512
170 0.6931 0.5865 0.9501
171 0.6957 0.5857 0.9491
172 0.6983 0.5848 0.9480
173 0.7009 0.5840 0.9469
174 0.7035 0.5832 0.9458
175 0.7060 0.5823 0.9447
176 0.7085 0.5815 0.9435
177 0.7111 0.5806 0.9424
178 0.7136 0.5798 0.9412
179 0.7161 0.5790 0.9401
180 0.7186 0.5781 0.9389
181 0.7211 0.5773 0.9377
182 0.7235 0.5765 0.9365
183 0.7260 0.5757 0.9353
184 0.7284 0.5748 0.9341
185 0.7309 0.5740 0.9328
186 0.7333 0.5732 0.9316
187 0.7357 0.5723 0.9304
188 0.7381 0.5715 0.9291
189 0.7405 0.5707 0.9278
190 0.7428 0.5698 0.9265
191 0.7452 0.5690 0.9252
192 0.7475 0.5682 0.9239
193 0.7499 0.5674 0.9226
194 0.7522 0.5665 0.9213
195 0.7545 0.5657 0.9200
196 0.7568 0.5649 0.9186
197 0.7591 0.5641 0.9173
198 0.7614 0.5632 0.9159
199 0.7636 0.5624 0.9145
200 0.7659 0.5616 0.9131
201 0.7681 0.5608 0.9117
202 0.7704 0.5600 0.9103
203 0.7726 0.5591 0.9089
204 0.7748 0.5583 0.9075
205 0.7770 0.5575 0.9060
206 0.7792 0.5567 0.9046
207 0.7813 0.5559 0.9031
208 0.7835 0.5551 0.9017
209 0.7856 0.5543 0.9002
210 0.7877 0.5535 0.8987
211 0.7899 0.5527 0.8972
212 0.7920 0.5519 0.8957
213 0.7941 0.5511 0.8942
214 0.7961 0.5503 0.8927
215 0.7982 0.5495 0.8912
216 0.8003 0.5487 0.8896
217 0.8023 0.5479 0.8881
218 0.8043 0.5471 0.8865
219 0.8064 0.5463 0.8850
220 0.8084 0.5455 0.8834
221 0.8104 0.5448 0.8818
222 0.8123 0.5440 0.8802
223 0.8143 0.5432 0.8786
224 0.8163 0.5424 0.8770
225 0.8182 0.5417 0.8754
226 0.8202 0.5409 0.8737
227 0.8221 0.5401 0.8721
228 0.8240 0.5394 0.8705
229 0.8259 0.5386 0.8688
230 0.8278 0.5378 0.8672
231 0.8296 0.5371 0.8655
232 0.8315 0.5363 0.8638
233 0.8333 0.5356 0.8621
234 0.8352 0.5348 0.8604
235 0.8370 0.5341 0.8587
236 0.8388 0.5334 0.8570
237 0.8406 0.5326 0.8553
238 0.8424 0.5319 0.8536
239 0.8441 0.5312 0.8519
240 0.8459 0.5304 0.8501
241 0.8476 0.5297 0.8484
242 0.8494 0.5290 0.8466
243 0.8511 0.5283 0.8449
244 0.8528 0.5276 0.8431
245 0.8545 0.5269 0.8413
246 0.8562 0.5262 0.8395
247 0.8578 0.5255 0.8377
248 0.8595 0.5248 0.8359
249 0.8611 0.5241 0.8341
250 0.8628 0.5234 0.8323
251 0.8644 0.5227 0.8305
252 0.8660 0.5221 0.8287
253 0.8676 0.5214 0.8269
254 0.8691 0.5207 0.8250
255 0.8707 0.5201 0.8232
