# gbpCode colour map
#    type      = iso
#    hue       = 270 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
181 0.6530 0.6576 0.2743
182 0.6466 0.6595 0.2756
183 0.6402 0.6614 0.2770
184 0.6338 0.6632 0.2786
185 0.6274 0.6651 0.2803
186 0.6209 0.6669 0.2822
187 0.6143 0.6686 0.2842
188 0.6077 0.6704 0.2864
189 0.6011 0.6721 0.2886
190 0.5944 0.6738 0.2911
191 0.5877 0.6755 0.2936
192 0.5809 0.6772 0.2963
193 0.5741 0.6788 0.2992
194 0.5673 0.6804 0.3021
195 0.5604 0.6820 0.3052
196 0.5535 0.6835 0.3084
197 0.5465 0.6851 0.3117
198 0.5395 0.6866 0.3152
199 0.5324 0.6881 0.3187
200 0.5253 0.6895 0.3224
201 0.5181 0.6910 0.3262
202 0.5109 0.6924 0.3301
203 0.5036 0.6937 0.3340
204 0.4963 0.6951 0.3381
205 0.4889 0.6964 0.3423
206 0.4815 0.6977 0.3466
207 0.4739 0.6990 0.3510
208 0.4664 0.7003 0.3555
209 0.4587 0.7015 0.3601
210 0.4510 0.7027 0.3647
211 0.4432 0.7039 0.3695
212 0.4354 0.7050 0.3743
213 0.4275 0.7062 0.3793
214 0.4194 0.7073 0.3843
215 0.4113 0.7083 0.3893
216 0.4031 0.7094 0.3945
217 0.3948 0.7104 0.3997
218 0.3864 0.7114 0.4050
219 0.3779 0.7124 0.4104
220 0.3692 0.7134 0.4158
221 0.3604 0.7143 0.4213
222 0.3515 0.7152 0.4269
223 0.3424 0.7161 0.4325
224 0.3332 0.7169 0.4382
225 0.3238 0.7178 0.4439
226 0.3142 0.7186 0.4497
227 0.3043 0.7194 0.4556
228 0.2943 0.7201 0.4615
229 0.2839 0.7209 0.4674
230 0.2733 0.7216 0.4734
231 0.2624 0.7223 0.4795
232 0.2511 0.7230 0.4856
233 0.2393 0.7236 0.4917
234 0.2271 0.7242 0.4979
235 0.2143 0.7248 0.5041
236 0.2008 0.7254 0.5104
237 0.1865 0.7260 0.5167
238 0.1712 0.7265 0.5230
239 0.1546 0.7270 0.5293
240 0.1363 0.7275 0.5357
241 0.1155 0.7279 0.5421
242 0.0910 0.7284 0.5486
243 0.0593 0.7288 0.5550
244 0.0136 0.7292 0.5615
245 0.0000 0.7296 0.5680
246 0.0000 0.7299 0.5746
247 0.0000 0.7302 0.5811
248 0.0000 0.7305 0.5876
249 0.0000 0.7308 0.5942
250 0.0000 0.7311 0.6008
251 0.0000 0.7313 0.6074
252 0.0000 0.7315 0.6140
253 0.0000 0.7317 0.6206
254 0.0000 0.7319 0.6272
255 0.0000 0.7320 0.6338
