# gbpCode colour map
#    type      = linear
#    hue       = 270 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 090
149 0.6697 0.4441 0.1723
150 0.6693 0.4500 0.1723
151 0.6688 0.4559 0.1724
152 0.6682 0.4618 0.1726
153 0.6675 0.4677 0.1730
154 0.6668 0.4736 0.1735
155 0.6660 0.4795 0.1741
156 0.6652 0.4854 0.1749
157 0.6642 0.4912 0.1758
158 0.6633 0.4971 0.1769
159 0.6622 0.5029 0.1781
160 0.6611 0.5088 0.1795
161 0.6599 0.5146 0.1811
162 0.6586 0.5204 0.1828
163 0.6573 0.5262 0.1847
164 0.6559 0.5320 0.1867
165 0.6545 0.5378 0.1889
166 0.6530 0.5436 0.1913
167 0.6514 0.5494 0.1938
168 0.6498 0.5551 0.1965
169 0.6481 0.5609 0.1994
170 0.6464 0.5666 0.2025
171 0.6445 0.5723 0.2057
172 0.6427 0.5780 0.2090
173 0.6407 0.5837 0.2125
174 0.6388 0.5894 0.2162
175 0.6367 0.5951 0.2201
176 0.6346 0.6007 0.2241
177 0.6324 0.6064 0.2282
178 0.6302 0.6120 0.2325
179 0.6279 0.6177 0.2370
180 0.6256 0.6233 0.2416
181 0.6232 0.6289 0.2464
182 0.6208 0.6344 0.2513
183 0.6183 0.6400 0.2564
184 0.6157 0.6456 0.2616
185 0.6131 0.6511 0.2669
186 0.6104 0.6566 0.2724
187 0.6077 0.6622 0.2780
188 0.6049 0.6677 0.2837
189 0.6021 0.6732 0.2896
190 0.5992 0.6786 0.2956
191 0.5963 0.6841 0.3018
192 0.5933 0.6895 0.3080
193 0.5903 0.6950 0.3144
194 0.5872 0.7004 0.3210
195 0.5841 0.7058 0.3276
196 0.5809 0.7111 0.3344
197 0.5776 0.7165 0.3412
198 0.5743 0.7219 0.3482
199 0.5710 0.7272 0.3553
200 0.5676 0.7325 0.3625
201 0.5641 0.7378 0.3699
202 0.5606 0.7431 0.3773
203 0.5571 0.7484 0.3849
204 0.5535 0.7537 0.3925
205 0.5499 0.7589 0.4003
206 0.5462 0.7641 0.4082
207 0.5424 0.7693 0.4161
208 0.5386 0.7745 0.4242
209 0.5348 0.7797 0.4324
210 0.5309 0.7849 0.4406
211 0.5270 0.7900 0.4490
212 0.5230 0.7951 0.4575
213 0.5190 0.8002 0.4660
214 0.5149 0.8053 0.4746
215 0.5108 0.8104 0.4834
216 0.5067 0.8155 0.4922
217 0.5025 0.8205 0.5011
218 0.4982 0.8255 0.5101
219 0.4940 0.8305 0.5192
220 0.4896 0.8355 0.5284
221 0.4853 0.8405 0.5376
222 0.4809 0.8454 0.5469
223 0.4764 0.8503 0.5563
224 0.4720 0.8553 0.5658
225 0.4675 0.8602 0.5754
226 0.4629 0.8650 0.5850
227 0.4584 0.8699 0.5947
228 0.4538 0.8747 0.6045
229 0.4492 0.8795 0.6143
230 0.4445 0.8843 0.6242
231 0.4399 0.8891 0.6342
232 0.4352 0.8939 0.6442
233 0.4305 0.8986 0.6543
234 0.4258 0.9033 0.6644
235 0.4211 0.9080 0.6747
236 0.4164 0.9127 0.6849
237 0.4117 0.9174 0.6952
238 0.4070 0.9220 0.7056
239 0.4023 0.9266 0.7160
240 0.3977 0.9312 0.7265
241 0.3930 0.9358 0.7370
242 0.3884 0.9404 0.7476
243 0.3839 0.9449 0.7582
244 0.3793 0.9494 0.7688
245 0.3749 0.9539 0.7795
246 0.3705 0.9584 0.7902
247 0.3662 0.9628 0.8010
248 0.3619 0.9673 0.8118
249 0.3578 0.9717 0.8226
250 0.3538 0.9760 0.8334
251 0.3499 0.9804 0.8443
252 0.3461 0.9847 0.8552
253 0.3425 0.9890 0.8661
254 0.3390 0.9933 0.8770
255 0.3358 0.9976 0.8880
