# gbpCode colour map
#    type      = iso
#    hue       = 330 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 069 to 069
243 0.0000 0.7363 0.9202
244 0.0000 0.7353 0.9248
245 0.0000 0.7343 0.9292
246 0.0000 0.7333 0.9336
247 0.0000 0.7322 0.9378
248 0.0000 0.7311 0.9420
249 0.0000 0.7300 0.9460
250 0.0000 0.7288 0.9500
251 0.0000 0.7276 0.9539
252 0.0000 0.7264 0.9576
253 0.0000 0.7251 0.9613
254 0.0000 0.7239 0.9649
255 0.0000 0.7226 0.9683
