# gbpCode colour map
#    type      = linear
#    hue       = 090 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 090
174 0.3127 0.6062 0.9344
175 0.3037 0.6118 0.9378
176 0.2945 0.6174 0.9411
177 0.2850 0.6229 0.9443
178 0.2752 0.6285 0.9473
179 0.2651 0.6340 0.9503
180 0.2547 0.6395 0.9531
181 0.2439 0.6450 0.9558
182 0.2328 0.6505 0.9584
183 0.2211 0.6559 0.9608
184 0.2090 0.6613 0.9632
185 0.1962 0.6668 0.9654
186 0.1828 0.6722 0.9675
187 0.1685 0.6775 0.9695
188 0.1532 0.6829 0.9713
189 0.1365 0.6883 0.9731
190 0.1179 0.6936 0.9747
191 0.0967 0.6989 0.9762
192 0.0710 0.7042 0.9776
193 0.0358 0.7095 0.9789
194 0.0000 0.7147 0.9801
195 0.0000 0.7200 0.9812
196 0.0000 0.7252 0.9821
197 0.0000 0.7304 0.9830
198 0.0000 0.7356 0.9837
199 0.0000 0.7407 0.9843
200 0.0000 0.7459 0.9848
201 0.0000 0.7510 0.9852
202 0.0000 0.7561 0.9855
203 0.0000 0.7612 0.9857
204 0.0000 0.7663 0.9858
205 0.0000 0.7713 0.9858
206 0.0000 0.7764 0.9857
207 0.0000 0.7814 0.9854
208 0.0000 0.7864 0.9851
209 0.0000 0.7913 0.9847
210 0.0000 0.7963 0.9842
211 0.0000 0.8012 0.9836
212 0.0000 0.8061 0.9829
213 0.0000 0.8110 0.9821
214 0.0000 0.8159 0.9812
215 0.0000 0.8208 0.9802
216 0.0000 0.8256 0.9792
217 0.0000 0.8304 0.9780
218 0.0000 0.8352 0.9768
219 0.0000 0.8400 0.9754
220 0.0000 0.8447 0.9740
221 0.0000 0.8495 0.9726
222 0.0000 0.8542 0.9710
223 0.0000 0.8589 0.9694
224 0.0000 0.8635 0.9676
225 0.0000 0.8682 0.9659
226 0.0000 0.8728 0.9640
227 0.0000 0.8774 0.9621
228 0.0000 0.8820 0.9601
229 0.0000 0.8866 0.9580
230 0.0000 0.8911 0.9559
231 0.0000 0.8957 0.9537
232 0.0000 0.9002 0.9515
233 0.0000 0.9047 0.9491
234 0.0000 0.9091 0.9468
235 0.0000 0.9136 0.9444
236 0.0000 0.9180 0.9419
237 0.0000 0.9224 0.9394
238 0.0000 0.9267 0.9368
239 0.0000 0.9311 0.9342
240 0.0497 0.9354 0.9316
241 0.0875 0.9397 0.9289
242 0.1160 0.9440 0.9261
243 0.1401 0.9483 0.9234
244 0.1615 0.9525 0.9205
245 0.1811 0.9567 0.9177
246 0.1994 0.9609 0.9148
247 0.2166 0.9651 0.9119
248 0.2331 0.9692 0.9090
249 0.2490 0.9734 0.9061
250 0.2644 0.9775 0.9031
251 0.2793 0.9815 0.9001
252 0.2938 0.9856 0.8971
253 0.3081 0.9896 0.8941
254 0.3220 0.9936 0.8910
255 0.3358 0.9976 0.8880
