# gbpCode colour map
#    type      = iso
#    hue       = 030 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 071 to 071
 82 0.7774 0.6739 0.3126
 83 0.7735 0.6754 0.3122
 84 0.7695 0.6769 0.3118
 85 0.7656 0.6783 0.3115
 86 0.7616 0.6798 0.3113
 87 0.7577 0.6812 0.3111
 88 0.7537 0.6826 0.3110
 89 0.7496 0.6840 0.3109
 90 0.7456 0.6854 0.3109
 91 0.7415 0.6868 0.3110
 92 0.7374 0.6882 0.3112
 93 0.7333 0.6896 0.3114
 94 0.7292 0.6910 0.3116
 95 0.7251 0.6923 0.3120
 96 0.7209 0.6937 0.3124
 97 0.7167 0.6950 0.3129
 98 0.7125 0.6964 0.3134
 99 0.7083 0.6977 0.3140
100 0.7041 0.6990 0.3147
101 0.6998 0.7003 0.3154
102 0.6955 0.7016 0.3162
103 0.6912 0.7029 0.3171
104 0.6869 0.7041 0.3180
105 0.6826 0.7054 0.3190
106 0.6783 0.7067 0.3201
107 0.6739 0.7079 0.3212
108 0.6695 0.7091 0.3224
109 0.6651 0.7104 0.3237
110 0.6607 0.7116 0.3250
111 0.6563 0.7128 0.3263
112 0.6518 0.7140 0.3278
113 0.6473 0.7151 0.3293
114 0.6428 0.7163 0.3308
115 0.6383 0.7175 0.3324
116 0.6338 0.7186 0.3341
117 0.6293 0.7197 0.3359
118 0.6247 0.7209 0.3376
119 0.6201 0.7220 0.3395
120 0.6155 0.7231 0.3414
121 0.6109 0.7242 0.3434
122 0.6063 0.7253 0.3454
123 0.6016 0.7263 0.3475
124 0.5970 0.7274 0.3496
125 0.5923 0.7284 0.3518
126 0.5876 0.7295 0.3540
127 0.5828 0.7305 0.3563
128 0.5781 0.7315 0.3586
129 0.5733 0.7325 0.3610
130 0.5685 0.7335 0.3635
131 0.5637 0.7345 0.3659
132 0.5589 0.7354 0.3685
133 0.5541 0.7364 0.3711
134 0.5492 0.7374 0.3737
135 0.5443 0.7383 0.3764
136 0.5394 0.7392 0.3791
137 0.5345 0.7401 0.3819
138 0.5295 0.7410 0.3847
139 0.5245 0.7419 0.3876
140 0.5195 0.7428 0.3905
141 0.5145 0.7437 0.3934
142 0.5095 0.7445 0.3964
143 0.5044 0.7454 0.3995
144 0.4993 0.7462 0.4026
145 0.4942 0.7470 0.4057
146 0.4890 0.7478 0.4088
147 0.4838 0.7486 0.4120
148 0.4786 0.7494 0.4153
149 0.4734 0.7502 0.4185
150 0.4681 0.7510 0.4218
151 0.4628 0.7517 0.4252
152 0.4575 0.7525 0.4286
153 0.4521 0.7532 0.4320
154 0.4467 0.7539 0.4354
155 0.4413 0.7546 0.4389
156 0.4358 0.7553 0.4424
157 0.4303 0.7560 0.4460
158 0.4248 0.7567 0.4496
159 0.4192 0.7573 0.4532
160 0.4136 0.7580 0.4568
161 0.4079 0.7586 0.4605
162 0.4022 0.7593 0.4642
163 0.3964 0.7599 0.4680
164 0.3906 0.7605 0.4717
165 0.3847 0.7611 0.4755
166 0.3788 0.7617 0.4793
167 0.3728 0.7623 0.4832
168 0.3668 0.7628 0.4871
169 0.3607 0.7634 0.4909
170 0.3545 0.7639 0.4949
171 0.3483 0.7645 0.4988
172 0.3420 0.7650 0.5028
173 0.3356 0.7655 0.5068
174 0.3291 0.7660 0.5108
175 0.3225 0.7665 0.5148
176 0.3159 0.7670 0.5189
177 0.3091 0.7674 0.5230
178 0.3023 0.7679 0.5271
179 0.2953 0.7683 0.5312
180 0.2882 0.7688 0.5354
181 0.2810 0.7692 0.5395
182 0.2737 0.7696 0.5437
183 0.2662 0.7700 0.5479
184 0.2585 0.7704 0.5521
185 0.2507 0.7708 0.5563
186 0.2426 0.7712 0.5606
187 0.2344 0.7715 0.5648
188 0.2259 0.7719 0.5691
189 0.2171 0.7722 0.5734
190 0.2080 0.7726 0.5777
191 0.1987 0.7729 0.5820
192 0.1889 0.7732 0.5863
193 0.1787 0.7735 0.5907
194 0.1679 0.7738 0.5950
195 0.1565 0.7741 0.5994
196 0.1444 0.7743 0.6038
197 0.1314 0.7746 0.6081
198 0.1171 0.7748 0.6125
199 0.1012 0.7751 0.6169
200 0.0829 0.7753 0.6213
201 0.0608 0.7755 0.6257
202 0.0312 0.7757 0.6302
203 0.0000 0.7759 0.6346
204 0.0000 0.7761 0.6390
205 0.0000 0.7763 0.6434
206 0.0000 0.7764 0.6479
207 0.0000 0.7766 0.6523
208 0.0000 0.7767 0.6568
209 0.0000 0.7768 0.6612
210 0.0000 0.7770 0.6657
211 0.0000 0.7771 0.6701
212 0.0000 0.7772 0.6746
213 0.0000 0.7773 0.6790
214 0.0000 0.7773 0.6835
215 0.0000 0.7774 0.6879
216 0.0000 0.7775 0.6924
217 0.0000 0.7775 0.6968
218 0.0000 0.7775 0.7012
219 0.0000 0.7776 0.7057
220 0.0000 0.7776 0.7101
221 0.0000 0.7776 0.7145
222 0.0000 0.7776 0.7190
223 0.0000 0.7776 0.7234
224 0.0000 0.7775 0.7278
225 0.0000 0.7775 0.7322
226 0.0000 0.7774 0.7366
227 0.0000 0.7774 0.7409
228 0.0000 0.7773 0.7453
229 0.0000 0.7772 0.7497
230 0.0000 0.7771 0.7540
231 0.0000 0.7770 0.7584
232 0.0000 0.7769 0.7627
233 0.0000 0.7768 0.7670
234 0.0000 0.7767 0.7713
235 0.0000 0.7765 0.7756
236 0.0000 0.7764 0.7799
237 0.0000 0.7762 0.7842
238 0.0000 0.7760 0.7884
239 0.0000 0.7758 0.7926
240 0.0000 0.7756 0.7969
241 0.0000 0.7754 0.8011
242 0.0000 0.7752 0.8052
243 0.0000 0.7750 0.8094
244 0.0000 0.7747 0.8135
245 0.0000 0.7745 0.8177
246 0.0000 0.7742 0.8218
247 0.0000 0.7739 0.8258
248 0.0000 0.7736 0.8299
249 0.0000 0.7733 0.8339
250 0.0000 0.7730 0.8379
251 0.0000 0.7727 0.8419
252 0.0000 0.7724 0.8459
253 0.0000 0.7720 0.8498
254 0.0000 0.7717 0.8537
255 0.0000 0.7713 0.8576
