# gbpCode colour map
#    type      = iso
#    hue       = 120 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
 64 0.0000 0.7323 0.6820
 65 0.0000 0.7323 0.6885
 66 0.0000 0.7322 0.6950
 67 0.0000 0.7321 0.7015
 68 0.0000 0.7320 0.7080
 69 0.0000 0.7319 0.7144
 70 0.0000 0.7317 0.7208
 71 0.0000 0.7315 0.7272
 72 0.0000 0.7313 0.7336
 73 0.0000 0.7311 0.7399
 74 0.0000 0.7308 0.7462
 75 0.0000 0.7305 0.7524
 76 0.0000 0.7302 0.7586
 77 0.0000 0.7299 0.7648
 78 0.0000 0.7295 0.7710
 79 0.0000 0.7292 0.7770
 80 0.0000 0.7288 0.7831
 81 0.0000 0.7283 0.7891
 82 0.0000 0.7279 0.7950
 83 0.0000 0.7274 0.8009
 84 0.0000 0.7269 0.8067
 85 0.0000 0.7264 0.8125
 86 0.0000 0.7258 0.8182
 87 0.0000 0.7252 0.8239
 88 0.0000 0.7246 0.8295
 89 0.0000 0.7240 0.8350
 90 0.0000 0.7234 0.8405
 91 0.0000 0.7227 0.8459
 92 0.0000 0.7220 0.8512
 93 0.0000 0.7212 0.8565
 94 0.0000 0.7205 0.8617
 95 0.0000 0.7197 0.8668
 96 0.0000 0.7189 0.8718
 97 0.0000 0.7181 0.8767
 98 0.0000 0.7172 0.8816
 99 0.0000 0.7163 0.8864
100 0.0000 0.7154 0.8911
101 0.0000 0.7145 0.8957
102 0.0000 0.7135 0.9003
103 0.0000 0.7125 0.9047
104 0.0000 0.7115 0.9091
105 0.0000 0.7104 0.9133
106 0.0000 0.7093 0.9175
107 0.0000 0.7082 0.9216
108 0.0000 0.7071 0.9255
109 0.0000 0.7059 0.9294
110 0.0000 0.7047 0.9332
111 0.0000 0.7035 0.9369
112 0.0000 0.7023 0.9405
113 0.0000 0.7010 0.9439
114 0.0000 0.6997 0.9473
115 0.0000 0.6984 0.9506
116 0.0000 0.6970 0.9537
117 0.0000 0.6956 0.9568
118 0.0000 0.6942 0.9597
119 0.0000 0.6928 0.9626
120 0.0236 0.6913 0.9653
121 0.0788 0.6898 0.9679
122 0.1146 0.6883 0.9704
123 0.1428 0.6867 0.9728
124 0.1669 0.6851 0.9750
125 0.1884 0.6835 0.9772
126 0.2080 0.6819 0.9792
127 0.2263 0.6802 0.9811
128 0.2434 0.6785 0.9829
129 0.2597 0.6768 0.9846
130 0.2753 0.6750 0.9862
131 0.2902 0.6733 0.9876
132 0.3046 0.6715 0.9889
133 0.3185 0.6696 0.9901
134 0.3321 0.6678 0.9912
135 0.3452 0.6659 0.9922
136 0.3581 0.6640 0.9930
137 0.3706 0.6620 0.9938
138 0.3829 0.6601 0.9943
139 0.3950 0.6581 0.9948
140 0.4068 0.6561 0.9952
141 0.4184 0.6540 0.9954
142 0.4298 0.6520 0.9955
143 0.4410 0.6499 0.9955
144 0.4520 0.6478 0.9954
145 0.4629 0.6456 0.9951
146 0.4736 0.6435 0.9947
147 0.4842 0.6413 0.9942
148 0.4946 0.6391 0.9936
149 0.5049 0.6369 0.9928
150 0.5150 0.6346 0.9920
151 0.5250 0.6323 0.9910
152 0.5349 0.6301 0.9899
153 0.5447 0.6278 0.9887
154 0.5543 0.6254 0.9873
155 0.5638 0.6231 0.9858
156 0.5732 0.6207 0.9843
157 0.5825 0.6184 0.9826
158 0.5917 0.6160 0.9807
159 0.6007 0.6136 0.9788
160 0.6097 0.6112 0.9768
161 0.6185 0.6087 0.9746
162 0.6272 0.6063 0.9723
163 0.6358 0.6039 0.9699
164 0.6443 0.6014 0.9674
165 0.6527 0.5989 0.9648
166 0.6610 0.5964 0.9621
167 0.6692 0.5940 0.9593
168 0.6773 0.5915 0.9563
169 0.6853 0.5890 0.9533
170 0.6931 0.5865 0.9501
171 0.7009 0.5840 0.9469
172 0.7085 0.5815 0.9435
173 0.7161 0.5790 0.9401
174 0.7235 0.5765 0.9365
175 0.7309 0.5740 0.9328
176 0.7381 0.5715 0.9291
177 0.7452 0.5690 0.9252
178 0.7522 0.5665 0.9213
179 0.7591 0.5641 0.9173
180 0.7659 0.5616 0.9131
181 0.7726 0.5591 0.9089
182 0.7792 0.5567 0.9046
183 0.7856 0.5543 0.9002
184 0.7920 0.5519 0.8957
185 0.7982 0.5495 0.8912
186 0.8043 0.5471 0.8865
187 0.8104 0.5448 0.8818
188 0.8163 0.5424 0.8770
189 0.8221 0.5401 0.8721
190 0.8278 0.5378 0.8672
191 0.8333 0.5356 0.8621
192 0.8388 0.5334 0.8570
193 0.8441 0.5312 0.8519
194 0.8494 0.5290 0.8466
195 0.8545 0.5269 0.8413
196 0.8595 0.5248 0.8359
197 0.8644 0.5227 0.8305
198 0.8691 0.5207 0.8250
199 0.8738 0.5188 0.8195
200 0.8783 0.5168 0.8139
201 0.8828 0.5149 0.8082
202 0.8871 0.5131 0.8025
203 0.8913 0.5113 0.7968
204 0.8953 0.5096 0.7909
205 0.8993 0.5079 0.7851
206 0.9031 0.5063 0.7792
207 0.9068 0.5047 0.7732
208 0.9104 0.5032 0.7673
209 0.9139 0.5017 0.7612
210 0.9173 0.5003 0.7552
211 0.9205 0.4989 0.7491
212 0.9237 0.4976 0.7430
213 0.9267 0.4964 0.7368
214 0.9296 0.4953 0.7306
215 0.9324 0.4942 0.7244
216 0.9350 0.4932 0.7182
217 0.9376 0.4922 0.7119
218 0.9400 0.4913 0.7056
219 0.9423 0.4905 0.6994
220 0.9445 0.4897 0.6930
221 0.9465 0.4891 0.6867
222 0.9485 0.4885 0.6804
223 0.9503 0.4879 0.6740
224 0.9520 0.4875 0.6677
225 0.9536 0.4871 0.6613
226 0.9551 0.4868 0.6549
227 0.9565 0.4866 0.6485
228 0.9577 0.4864 0.6422
229 0.9589 0.4863 0.6358
230 0.9599 0.4863 0.6294
231 0.9608 0.4864 0.6230
232 0.9616 0.4865 0.6167
233 0.9623 0.4867 0.6103
234 0.9628 0.4870 0.6039
235 0.9633 0.4874 0.5976
236 0.9636 0.4878 0.5913
237 0.9638 0.4883 0.5850
238 0.9639 0.4889 0.5787
239 0.9639 0.4896 0.5724
240 0.9638 0.4903 0.5661
241 0.9636 0.4911 0.5599
242 0.9633 0.4920 0.5537
243 0.9628 0.4929 0.5475
244 0.9623 0.4939 0.5413
245 0.9616 0.4950 0.5352
246 0.9608 0.4961 0.5291
247 0.9600 0.4973 0.5230
248 0.9590 0.4985 0.5170
249 0.9579 0.4998 0.5110
250 0.9567 0.5012 0.5050
251 0.9554 0.5026 0.4990
252 0.9540 0.5041 0.4931
253 0.9525 0.5056 0.4873
254 0.9509 0.5072 0.4815
255 0.9492 0.5089 0.4757
