# gbpCode colour map
#    type      = linear
#    hue       = 180 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 000 to 087
 94 0.1037 0.2932 0.6074
 95 0.1292 0.2942 0.6100
 96 0.1512 0.2951 0.6126
 97 0.1711 0.2961 0.6150
 98 0.1893 0.2970 0.6173
 99 0.2064 0.2979 0.6195
100 0.2225 0.2988 0.6216
101 0.2379 0.2996 0.6237
102 0.2526 0.3004 0.6256
103 0.2668 0.3012 0.6274
104 0.2806 0.3019 0.6291
105 0.2939 0.3027 0.6307
106 0.3070 0.3034 0.6321
107 0.3197 0.3041 0.6335
108 0.3321 0.3048 0.6348
109 0.3443 0.3054 0.6360
110 0.3563 0.3061 0.6371
111 0.3680 0.3067 0.6381
112 0.3796 0.3073 0.6389
113 0.3910 0.3079 0.6397
114 0.4022 0.3085 0.6404
115 0.4133 0.3091 0.6410
116 0.4242 0.3097 0.6415
117 0.4349 0.3103 0.6419
118 0.4455 0.3108 0.6422
119 0.4560 0.3114 0.6424
120 0.4664 0.3120 0.6425
121 0.4767 0.3126 0.6425
122 0.4868 0.3132 0.6425
123 0.4968 0.3138 0.6423
124 0.5067 0.3144 0.6421
125 0.5165 0.3150 0.6417
126 0.5262 0.3157 0.6413
127 0.5357 0.3164 0.6408
128 0.5452 0.3170 0.6402
129 0.5546 0.3178 0.6396
130 0.5638 0.3185 0.6388
131 0.5730 0.3193 0.6380
132 0.5821 0.3200 0.6371
133 0.5910 0.3209 0.6361
134 0.5999 0.3217 0.6351
135 0.6087 0.3226 0.6339
136 0.6174 0.3236 0.6327
137 0.6259 0.3246 0.6315
138 0.6344 0.3256 0.6301
139 0.6428 0.3267 0.6287
140 0.6511 0.3278 0.6272
141 0.6593 0.3290 0.6257
142 0.6674 0.3302 0.6241
143 0.6754 0.3315 0.6225
144 0.6833 0.3329 0.6207
145 0.6911 0.3343 0.6190
146 0.6988 0.3358 0.6171
147 0.7064 0.3373 0.6152
148 0.7139 0.3389 0.6133
149 0.7213 0.3406 0.6113
150 0.7286 0.3424 0.6092
151 0.7358 0.3442 0.6072
152 0.7429 0.3461 0.6050
153 0.7500 0.3481 0.6028
154 0.7569 0.3501 0.6006
155 0.7637 0.3522 0.5983
156 0.7704 0.3545 0.5960
157 0.7770 0.3567 0.5937
158 0.7836 0.3591 0.5913
159 0.7900 0.3616 0.5889
160 0.7963 0.3641 0.5864
161 0.8025 0.3667 0.5840
162 0.8086 0.3694 0.5815
163 0.8147 0.3722 0.5789
164 0.8206 0.3751 0.5764
165 0.8264 0.3780 0.5738
166 0.8321 0.3810 0.5712
167 0.8377 0.3842 0.5685
168 0.8432 0.3874 0.5659
169 0.8486 0.3907 0.5632
170 0.8539 0.3940 0.5606
171 0.8591 0.3975 0.5579
172 0.8642 0.4010 0.5552
173 0.8692 0.4046 0.5525
174 0.8741 0.4083 0.5497
175 0.8789 0.4121 0.5470
176 0.8836 0.4159 0.5443
177 0.8882 0.4199 0.5415
178 0.8926 0.4239 0.5388
179 0.8970 0.4279 0.5361
180 0.9013 0.4321 0.5333
181 0.9055 0.4363 0.5306
182 0.9095 0.4406 0.5279
183 0.9135 0.4450 0.5252
184 0.9173 0.4494 0.5225
185 0.9211 0.4539 0.5198
186 0.9248 0.4585 0.5171
187 0.9283 0.4631 0.5144
188 0.9318 0.4678 0.5118
189 0.9351 0.4726 0.5092
190 0.9384 0.4774 0.5066
191 0.9415 0.4823 0.5040
192 0.9445 0.4872 0.5014
193 0.9475 0.4922 0.4989
194 0.9503 0.4972 0.4964
195 0.9531 0.5023 0.4939
196 0.9557 0.5075 0.4915
197 0.9582 0.5127 0.4890
198 0.9607 0.5179 0.4867
199 0.9630 0.5232 0.4843
200 0.9653 0.5285 0.4820
201 0.9674 0.5339 0.4798
202 0.9695 0.5393 0.4776
203 0.9714 0.5448 0.4754
204 0.9733 0.5503 0.4733
205 0.9750 0.5558 0.4712
206 0.9767 0.5614 0.4692
207 0.9782 0.5670 0.4672
208 0.9797 0.5727 0.4653
209 0.9811 0.5784 0.4634
210 0.9823 0.5841 0.4616
211 0.9835 0.5898 0.4599
212 0.9846 0.5956 0.4582
213 0.9856 0.6014 0.4566
214 0.9865 0.6072 0.4551
215 0.9873 0.6130 0.4536
216 0.9880 0.6189 0.4522
217 0.9887 0.6248 0.4509
218 0.9892 0.6307 0.4497
219 0.9896 0.6366 0.4485
220 0.9900 0.6426 0.4475
221 0.9903 0.6485 0.4465
222 0.9905 0.6545 0.4456
223 0.9906 0.6605 0.4448
224 0.9906 0.6665 0.4441
225 0.9905 0.6726 0.4435
226 0.9904 0.6786 0.4429
227 0.9901 0.6846 0.4425
228 0.9898 0.6907 0.4422
229 0.9894 0.6968 0.4420
230 0.9889 0.7028 0.4418
231 0.9883 0.7089 0.4418
232 0.9877 0.7150 0.4420
233 0.9870 0.7211 0.4422
234 0.9862 0.7272 0.4425
235 0.9853 0.7333 0.4430
236 0.9843 0.7395 0.4435
237 0.9833 0.7456 0.4442
238 0.9822 0.7517 0.4450
239 0.9810 0.7578 0.4460
240 0.9797 0.7639 0.4471
241 0.9784 0.7700 0.4483
242 0.9770 0.7762 0.4496
243 0.9755 0.7823 0.4511
244 0.9740 0.7884 0.4527
245 0.9724 0.7945 0.4544
246 0.9707 0.8006 0.4563
247 0.9689 0.8067 0.4583
248 0.9671 0.8128 0.4604
249 0.9652 0.8189 0.4627
250 0.9633 0.8250 0.4652
251 0.9612 0.8311 0.4677
252 0.9592 0.8372 0.4705
253 0.9570 0.8432 0.4733
254 0.9548 0.8493 0.4763
255 0.9526 0.8553 0.4795
