# gbpCode colour map
#    type      = iso
#    hue       = 180 degrees
#    radius    = 000 degrees
#    chroma    = 050
#    luminance = 067 to 067
230 0.3231 0.6690 0.9905
231 0.3276 0.6684 0.9909
232 0.3321 0.6678 0.9912
233 0.3365 0.6671 0.9916
234 0.3409 0.6665 0.9919
235 0.3452 0.6659 0.9922
236 0.3495 0.6652 0.9925
237 0.3538 0.6646 0.9928
238 0.3581 0.6640 0.9930
239 0.3623 0.6633 0.9933
240 0.3665 0.6627 0.9935
241 0.3706 0.6620 0.9938
242 0.3748 0.6614 0.9940
243 0.3789 0.6607 0.9942
244 0.3829 0.6601 0.9943
245 0.3870 0.6594 0.9945
246 0.3910 0.6587 0.9947
247 0.3950 0.6581 0.9948
248 0.3989 0.6574 0.9950
249 0.4029 0.6567 0.9951
250 0.4068 0.6561 0.9952
251 0.4107 0.6554 0.9953
252 0.4145 0.6547 0.9953
253 0.4184 0.6540 0.9954
254 0.4222 0.6533 0.9955
255 0.4260 0.6526 0.9955
