# gbpCode colour map
#    type      = linear
#    hue       = 060 degrees
#    radius    = 001 degrees
#    chroma    = 050
#    luminance = 000 to 071
 60 0.0000 0.2167 0.1927
 61 0.0000 0.2192 0.2056
 62 0.0000 0.2217 0.2184
 63 0.0000 0.2242 0.2312
 64 0.0000 0.2267 0.2440
 65 0.0000 0.2292 0.2567
 66 0.0000 0.2317 0.2693
 67 0.0000 0.2342 0.2819
 68 0.0000 0.2366 0.2944
 69 0.0000 0.2390 0.3068
 70 0.0000 0.2414 0.3191
 71 0.0000 0.2437 0.3313
 72 0.0000 0.2460 0.3433
 73 0.0000 0.2481 0.3551
 74 0.0000 0.2503 0.3668
 75 0.0000 0.2523 0.3782
 76 0.0000 0.2543 0.3895
 77 0.0000 0.2561 0.4006
 78 0.0000 0.2580 0.4114
 79 0.0000 0.2597 0.4219
 80 0.0000 0.2613 0.4322
 81 0.0000 0.2628 0.4422
 82 0.0000 0.2642 0.4520
 83 0.0000 0.2655 0.4614
 84 0.0000 0.2667 0.4705
 85 0.0000 0.2678 0.4793
 86 0.0000 0.2688 0.4877
 87 0.0000 0.2697 0.4958
 88 0.0000 0.2704 0.5035
 89 0.0000 0.2710 0.5109
 90 0.0000 0.2715 0.5178
 91 0.0000 0.2718 0.5244
 92 0.0000 0.2720 0.5306
 93 0.0000 0.2720 0.5364
 94 0.0000 0.2719 0.5418
 95 0.0000 0.2717 0.5468
 96 0.0000 0.2713 0.5514
 97 0.0000 0.2708 0.5555
 98 0.0000 0.2701 0.5593
 99 0.0000 0.2693 0.5626
100 0.0000 0.2683 0.5654
101 0.0000 0.2671 0.5679
102 0.0000 0.2658 0.5699
103 0.0000 0.2644 0.5714
104 0.0550 0.2628 0.5726
105 0.1091 0.2610 0.5733
106 0.1472 0.2591 0.5736
107 0.1785 0.2571 0.5735
108 0.2058 0.2549 0.5730
109 0.2306 0.2526 0.5720
110 0.2535 0.2502 0.5707
111 0.2749 0.2476 0.5690
112 0.2951 0.2449 0.5668
113 0.3143 0.2421 0.5643
114 0.3326 0.2392 0.5614
115 0.3502 0.2362 0.5581
116 0.3671 0.2331 0.5545
117 0.3834 0.2300 0.5505
118 0.3991 0.2268 0.5462
119 0.4142 0.2236 0.5415
120 0.4289 0.2203 0.5365
121 0.4430 0.2171 0.5313
122 0.4567 0.2138 0.5257
123 0.4699 0.2106 0.5198
124 0.4826 0.2074 0.5137
125 0.4949 0.2044 0.5073
126 0.5068 0.2014 0.5007
127 0.5182 0.1986 0.4938
128 0.5293 0.1959 0.4867
129 0.5398 0.1935 0.4794
130 0.5500 0.1913 0.4719
131 0.5598 0.1893 0.4643
132 0.5691 0.1876 0.4564
133 0.5780 0.1863 0.4485
134 0.5865 0.1853 0.4403
135 0.5946 0.1847 0.4321
136 0.6023 0.1845 0.4237
137 0.6096 0.1847 0.4153
138 0.6164 0.1853 0.4067
139 0.6229 0.1864 0.3981
140 0.6289 0.1880 0.3895
141 0.6346 0.1900 0.3807
142 0.6398 0.1925 0.3720
143 0.6447 0.1955 0.3632
144 0.6492 0.1988 0.3544
145 0.6532 0.2026 0.3456
146 0.6569 0.2069 0.3368
147 0.6602 0.2115 0.3281
148 0.6631 0.2164 0.3193
149 0.6656 0.2217 0.3106
150 0.6677 0.2273 0.3020
151 0.6695 0.2332 0.2933
152 0.6709 0.2394 0.2848
153 0.6719 0.2458 0.2763
154 0.6726 0.2524 0.2679
155 0.6729 0.2592 0.2596
156 0.6728 0.2662 0.2513
157 0.6724 0.2733 0.2432
158 0.6717 0.2806 0.2351
159 0.6706 0.2879 0.2272
160 0.6692 0.2954 0.2193
161 0.6675 0.3029 0.2116
162 0.6654 0.3105 0.2040
163 0.6630 0.3182 0.1965
164 0.6603 0.3259 0.1892
165 0.6574 0.3336 0.1820
166 0.6541 0.3413 0.1749
167 0.6505 0.3491 0.1681
168 0.6466 0.3568 0.1614
169 0.6424 0.3645 0.1549
170 0.6380 0.3722 0.1486
171 0.6333 0.3799 0.1426
172 0.6283 0.3875 0.1368
173 0.6231 0.3951 0.1314
174 0.6176 0.4027 0.1263
175 0.6119 0.4102 0.1216
176 0.6059 0.4176 0.1173
177 0.5997 0.4250 0.1135
178 0.5933 0.4323 0.1103
179 0.5866 0.4396 0.1077
180 0.5797 0.4468 0.1057
181 0.5726 0.4539 0.1044
182 0.5652 0.4609 0.1039
183 0.5577 0.4679 0.1042
184 0.5499 0.4748 0.1053
185 0.5419 0.4816 0.1072
186 0.5338 0.4883 0.1100
187 0.5254 0.4950 0.1136
188 0.5168 0.5015 0.1180
189 0.5080 0.5080 0.1231
190 0.4990 0.5144 0.1289
191 0.4898 0.5207 0.1354
192 0.4804 0.5269 0.1425
193 0.4708 0.5330 0.1502
194 0.4609 0.5390 0.1584
195 0.4509 0.5450 0.1672
196 0.4406 0.5509 0.1764
197 0.4300 0.5566 0.1860
198 0.4192 0.5623 0.1960
199 0.4082 0.5679 0.2065
200 0.3968 0.5735 0.2172
201 0.3852 0.5789 0.2284
202 0.3732 0.5842 0.2398
203 0.3609 0.5895 0.2516
204 0.3481 0.5947 0.2637
205 0.3350 0.5998 0.2761
206 0.3213 0.6048 0.2887
207 0.3071 0.6097 0.3017
208 0.2923 0.6146 0.3148
209 0.2768 0.6194 0.3282
210 0.2604 0.6241 0.3419
211 0.2430 0.6287 0.3558
212 0.2243 0.6332 0.3699
213 0.2041 0.6376 0.3842
214 0.1817 0.6420 0.3987
215 0.1564 0.6463 0.4133
216 0.1266 0.6505 0.4282
217 0.0884 0.6546 0.4432
218 0.0274 0.6587 0.4584
219 0.0000 0.6626 0.4737
220 0.0000 0.6665 0.4891
221 0.0000 0.6703 0.5046
222 0.0000 0.6740 0.5203
223 0.0000 0.6777 0.5360
224 0.0000 0.6812 0.5518
225 0.0000 0.6847 0.5677
226 0.0000 0.6881 0.5836
227 0.0000 0.6914 0.5995
228 0.0000 0.6946 0.6154
229 0.0000 0.6978 0.6314
230 0.0000 0.7008 0.6473
231 0.0000 0.7038 0.6632
232 0.0000 0.7067 0.6790
233 0.0000 0.7094 0.6948
234 0.0000 0.7121 0.7105
235 0.0000 0.7147 0.7260
236 0.0000 0.7172 0.7415
237 0.0000 0.7196 0.7568
238 0.0000 0.7219 0.7720
239 0.0000 0.7241 0.7870
240 0.0000 0.7262 0.8019
241 0.0000 0.7282 0.8165
242 0.0000 0.7301 0.8309
243 0.0000 0.7319 0.8451
244 0.0000 0.7336 0.8590
245 0.0000 0.7352 0.8727
246 0.0000 0.7367 0.8861
247 0.0000 0.7380 0.8992
248 0.0000 0.7393 0.9120
249 0.0000 0.7404 0.9245
250 0.0000 0.7414 0.9366
251 0.0000 0.7423 0.9484
252 0.0000 0.7431 0.9598
253 0.0000 0.7437 0.9708
254 0.0000 0.7443 0.9815
255 0.0000 0.7447 0.9917
